X;Y;Z
-11;7;-6
-6;6;4
1;-4;3
3;6;6
-5;-14;8
-10;19;6
13;11;-4
2;-3;-1
-2;-8;1
0;-4;3
4;-6;1
-1;-4;-6
-2;-1;-1
0;9;0
-5;9;6
-8;0;4
0;9;-1
2;1;2
10;3;0
-4;-11;-2
-3;-8;20
-7;5;-19
-6;10;-4
2;-13;-8
6;-3;8
49;1;-2
18;-32;-12
-20;10;18
-36;8;-59
11;-9;15
16;-1;11
4;-12;-5
7;19;4
-7;-7;-5
0;3;-6
8;-10;-1
-166;176;-96
179;-161;82
-17;-16;0
-17;-2;-8
-125;-35;-185
436;27;171
-182;25;-9
7;-22;-4
-305;-117;24
-138;315;-148
388;-205;137
-295;-179;-46
-93;389;-258
141;-224;208
-150;-240;303
62;492;-417
594;154;-339
-675;-455;374
480;-38;664
-84;190;-975
-90;-593;968
875;673;-146
-706;-317;-492
-368;232;-40
129;108;-21
-52;-112;-487
246;253;301
-300;-40;335
624;-563;-35
-56;58;115
298;33;63
-324;191;430
-550;19;-510
225;-37;-67
-46;-28;-4
3;37;0
-8;5;1
-1;-12;9
-1;12;11
-7;13;8
-4;7;-1
-6;-3;-1
-11;-18;-1
0;-1;1
-4;-14;6
6;25;-8
-2;-7;-3
-5;0;-4
25;-12;8
-15;-3;-6
17;11;1
4;3;-13
0;-23;2
4;-2;-13
13;20;-2
-9;-12;-3
-5;-3;-12
222;-113;469
-77;251;-538
114;-64;399
-392;-7;-203
-49;-286;-201
812;180;731
-734;-69;-943
90;125;275
15;-17;5
-15;-2;7
-849;193;-65
1189;-117;-533
-327;-225;546
256;-174;613
216;88;-523
-640;892;-533
407;-1252;528
234;307;196
28;107;48
-480;186;-271
-40;-11;-26
18;5;14
-111;71;69
103;-73;-67
1;3;3
-1;-5;-5
19;-5;13
-3;4;0
-3;-3;2
-25;0;-9
22;0;-67
-27;-3;63
6;12;4
-2;-7;1
17;17;-3
10;56;-28
-46;-65;33
-15;3;2
-6;-13;2
21;20;1
4;-16;-6
-33;4;7
5;2;-7
6;-14;1
25;9;0
16;1;9
6;-8;-2
-12;-10;-12
-15;11;-16
2;9;-2
12;-10;1
10;-7;-3
23;-3;-3
-26;9;3
-18;-2;-4
2;-6;-1
16;-1;6
-4;-2;-3
-8;0;-1
94;-129;-95
80;140;59
-248;63;29
-44;33;-95
106;-226;290
-391;156;-397
355;-92;328
69;49;-206
-31;57;67
102;-136;68
-79;25;49
28;-136;-85
-217;118;-357
183;13;343
-85;27;-123
234;187;111
403;-15;455
-298;-58;-425
-515;-128;-255
211;20;341
215;-86;-133
-207;67;25
-97;21;-469
93;-107;783
124;-9;-160
-114;150;-127
1;-8;-28
9;-3;-15
575;-171;341
-1048;338;-763
696;-198;439
-399;455;252
-98;-211;-644
368;236;-264
225;-60;460
-233;-422;115
-112;22;82
18;5;1
6;0;-6
-1;-7;-2
-1;-1;-8
10;48;32
6;-45;-35
-6;-6;-18
-38;-19;3
35;21;21
-6;13;0
215;49;-90
-133;-172;138
469;203;486
-193;-122;-275
48;-201;-81
-389;11;9
15;-201;-245
-195;387;309
375;20;-450
-363;-56;737
88;265;-430
-364;-23;-107
456;-171;-15
-9;8;9
-32;18;-6
-16;-2;16
-14;-28;2
21;-5;0
7;-1;-2
3;3;-1
-9;0;1
-3;9;-6
5;-7;-3
7;-26;-38
3;25;38
-19;17;-15
-3;-17;14
8;7;-8
-15;16;13
34;-50;-24
71;18;30
-72;9;-18
1023;-259;-187
-874;160;163
267;346;257
-385;-223;-142
-117;-171;136
-293;255;-456
154;-30;215
286;-10;-191
-102;-123;129
286;19;-294
-287;23;208
64;1;172
-10;19;7
-25;2;-8
-35;9;-10
10;-26;-4
2;-15;5
1;-53;14
15;77;-14
-25;-7;-7
14;-3;5
11;-2;4
-9;2;-12
-6;3;-6
7;-34;-4
11;21;11
-9;8;-1
-12;2;1
-8;13;0
4;5;6
0;-6;2
3;-21;3
2;-6;-2
4;14;-1
-14;-9;-6
18;-4;-18
-10;10;14
-9;6;9
16;1;-2
-8;-14;-9
1;7;2
-14;-6;0
26;2;-4
19;14;-15
13;-22;17
-9;0;13
-20;1;-5
16;5;7
17;-14;10
-13;7;-17
15;9;-2
-37;-8;-3
4;-3;11
-3;6;-5
288;29;426
-298;-95;-243
425;-196;308
-4;74;-340
-433;78;23
-224;-196;-437
24;443;518
485;-36;-159
-192;-294;217
-25;148;-332
-182;-16;-25
158;37;53
-10;11;-7
-25;-18;5
-11;54;6
-4;35;25
-6;-20;2
-4;-21;0
-3;-14;-7
11;25;-1
-12;-2;5
-1;-1;4
0;-12;4
-4;-23;-2
6;-6;-13
7;12;-9
3;14;2
-8;9;1
-2;11;10
-11;-25;8
-12;-6;4
-4;28;2
-8;14;1
-11;2;-1
9;-12;-3
23;-20;-1
30;-4;11
15;-20;6
-1;0;0
15;51;-23
0;40;2
-16;-7;10
-12;-13;13
-10;-1;19
-16;-17;20
-19;-31;-4
-3;5;-10
30;30;-46
12;17;-14
-2;-20;9
5;-11;13
9;-15;22
13;-9;-6
-13;4;-13
-2;17;-19
-9;0;-10
-14;-8;-12
-16;-13;-14
2;-24;1
-6;-31;31
31;-36;25
23;43;-1
4;45;-22
-21;17;2
-12;13;3
-9;15;2
3;-30;24
-36;-11;0
-33;47;-34
11;10;-25
29;-18;-1
30;-13;22
18;-15;28
-12;-4;8
-52;-16;4
-20;-20;-25
38;12;-28
26;23;-11
5;-2;8
-15;-19;11
4;-3;6
0;28;-3
-5;-23;-4
-1;12;-5
9;-6;-5
3;-12;-3
10;5;-12
-21;-47;15
11;-5;1
-3;53;-2
-18;9;7
-23;-22;4
14;15;2
15;8;2
4;-16;-9
3;-4;-7
-1;4;-4
-9;-17;-1
-7;-1;-1
3;17;-1
-5;12;-5
3;-17;16
-4;5;-13
-13;-12;-6
14;13;-2
10;-22;3
3;12;0
-10;0;-8
-4;3;-3
0;-3;3
-14;-1;-6
5;-12;0
29;6;-2
20;4;6
26;-18;-3
-36;15;-22
-19;-13;-9
10;4;-5
0;-61;-15
28;62;10
-27;-10;11
-7;5;-13
59;143;160
-25;-33;-353
-323;106;3
262;-201;175
-133;15;-135
234;-85;332
-362;186;-283
326;-172;209
-220;-65;-255
-28;112;-98
109;-89;291
-31;78;-139
47;-69;-142
292;132;223
-53;-130;435
-56;189;-961
-36;-269;362
181;90;203
74;-60;78
-391;-135;-313
480;279;485
-407;-26;-254
-36;-8;-28
18;6;6
-48;150;-400
725;-594;683
-650;780;-31
-355;-279;-583
-32;166;-424
-616;209;315
590;-652;400
547;227;-39
-773;190;-342
-111;-465;196
906;200;333
-139;63;-121
-44;-2;10
-1;13;4
17;-16;-11
-17;-8;-11
232;25;289
-527;-126;-468
188;6;598
-597;256;-581
1034;-217;55
-563;92;135
93;5;-464
-222;68;642
190;-53;112
93;79;-157
84;-108;-148
8;-38;-3
-8;3;-6
-3;4;-2
4;14;11
-2;3;18
