X;Y;Z
-82;-211;-122
63;89;132
-78;188;8
-472;-553;162
246;-14;-13
30;1204;3
381;-653;-76
142;-318;2
-172;162;-176
-39;21;27
7;-9;-66
-76;104;54
-34;-91;-9
53;-37;83
-54;-25;70
74;82;-52
-116;-103;-24
71;4;13
-7;17;-8
-2;9;33
7;44;-76
29;4;16
-3;18;-24
-25;-32;47
2;31;-29
21;-78;19
-15;62;5
24;-58;37
-41;16;-51
42;51;7
-8;-48;-20
-21;3;-47
46;-32;80
-45;43;29
8;15;-68
56;7;-3
-41;-26;11
13;-14;133
-5;-28;-81
-39;39;28
-18;-1;-59
17;10;-30
37;-14;32
-12;34;54
-5;5;-90
-15;-89;14
27;80;77
-52;-55;-24
1;-2;-72
56;40;55
-7;6;-55
-36;-12;24
-6;-43;5
25;34;-26
22;20;36
-45;-31;-22
13;2;20
19;31;-34
-35;2;-8
-10;35;-19
1;-88;89
46;47;-39
-14;27;44
-32;25;-91
22;-56;-7
-9;50;91
-20;-57;-57
42;-1;30
6;-8;-29
-19;11;-22
-15;-10;55
22;13;13
13;56;-35
-34;-119;32
24;58;-3
21;-23;-59
-12;31;42
-13;-25;3
-14;48;-24
23;-42;47
13;30;-37
-12;-45;-17
-24;-18;-2
36;83;-49
-14;-66;111
12;-15;-31
-17;14;-18
5;9;38
22;-2;-31
-67;-33;-22
1;-14;78
80;83;-68
-42;17;25
23;-6;64
-49;20;-169
-36;-31;112
64;-85;-19
-43;57;-28
17;-10;25
16;-16;-32
-25;47;-8
48;-16;17
-36;40;-40
30;-34;38
-10;-46;-4
-68;92;-48
121;4;61
-81;-55;0
-38;-29;-50
93;55;107
-40;-24;-46
14;-69;2
-43;44;-21
23;8;-1
-13;28;18
24;-48;-45
10;44;26
-32;4;21
19;17;5
-25;-87;10
-17;108;-38
37;-130;79
-17;98;-69
-25;-72;19
49;19;-4
53;36;7
-70;-53;-10
22;6;17
-39;66;-34
26;-33;-9
-56;-23;50
47;76;6
21;-91;-34
-33;75;30
1;-112;-41
-2;34;-9
8;73;6
-10;-46;-23
20;17;39
31;21;-46
10;-21;104
-65;-49;-141
14;53;19
-1;20;53
15;7;-47
13;-74;60
-16;51;-51
23;0;8
-36;-13;71
-10;-94;-45
0;58;84
2;8;-82
0;11;-83
15;31;59
16;31;-25
-44;-49;54
13;-93;-3
-14;191;-60
-12;-141;64
36;-57;113
14;127;-190
19;-92;-66
-43;110;164
-6;-114;-26
-24;64;-2
80;6;-62
-3;-142;109
-86;186;-105
23;-94;31
20;44;-1
11;82;-73
24;-128;62
-31;13;36
-15;4;-10
24;0;5
21;14;-23
-47;-11;58
-8;24;-9
46;-30;-42
9;70;22
-32;-57;10
-19;-26;-27
10;38;-24
1;-12;15
7;13;39
-32;12;-53
19;-34;30
-30;41;18
45;-57;31
14;18;-63
27;12;14
-21;-27;5
-28;52;-47
23;-35;16
-38;9;10
8;-40;71
72;83;-148
-167;-62;18
14;30;88
104;-3;-49
-65;12;49
10;37;-70
75;-48;95
-50;-50;-99
-31;-4;94
63;-4;-21
-30;23;-46
-11;14;52
36;-4;-54
-40;-54;45
77;-7;90
1;93;-141
-117;-33;-4
74;-18;9
-1;88;21
-27;-41;-6
5;1;6
-14;-18;-10
19;-24;37
-5;-25;-38
30;4;81
19;-13;-25
-51;50;-27
5;-51;-17
24;38;-16
-35;15;31
13;35;-26
2;5;-31
20;-64;67
-17;4;-50
-17;-8;-1
26;-73;-20
-33;240;88
49;-126;22
-149;-107;-124
139;234;62
-24;-46;-48
27;-76;58
-17;-94;82
-73;64;-25
108;23;-131
-68;50;44
21;-17;25
-22;-71;-95
-9;22;14
9;-52;-92
13;2;-14
35;-64;121
-35;50;-83
-21;-5;-12
42;-51;48
-90;-14;-3
89;70;-30
-11;4;-3
38;-112;27
-65;145;10
-26;-35;-14
87;-85;-68
-21;29;90
-49;60;-30
19;-11;-1
9;-27;24
-23;24;-37
-3;19;43
35;-45;-97
12;64;68
-60;-28;-1
70;-168;-137
-39;193;98
-9;-118;140
61;110;-79
-56;-89;-45
27;52;-13
-9;-20;73
-10;-18;-89
23;36;54
13;-39;-37
-47;31;27
38;18;19
-43;5;-85
19;-34;97
9;33;-89
-2;17;60
-6;-48;-77
16;24;101
1;-8;12
-11;-20;-46
2;45;-20
-18;-53;34
-4;8;-17
34;7;-23
-24;-6;-4
3;-4;23
-21;4;-15
10;4;18
1;39;8
17;-51;-56
-4;4;47
-2;16;-9
-11;-6;-15
4;0;-12
24;14;34
-19;-3;-8
-16;-16;-13
20;6;20
-17;-6;-3
8;-10;-21
9;33;-14
-24;-47;19
11;11;8
-24;29;10
-4;-37;-6
3;40;-28
-10;-23;16
-2;-14;15
10;10;-7
5;-6;-3
-20;11;-29
-8;-2;15
15;6;12
-10;-8;-5
-10;-12;7
21;15;32
-10;8;2
-8;-22;-20
-17;-13;-8
25;11;-9
11;12;7
-16;-55;0
-14;14;51
14;71;-23
-14;-75;-39
-17;38;-20
31;24;37
-20;-25;-39
33;-12;28
-21;-11;4
-7;54;2
7;-39;-25
-15;-4;6
-5;17;11
19;-6;7
-3;28;-56
-4;-31;24
16;-21;16
-14;23;29
-32;24;-8
36;-16;-16
38;-30;-54
6;16;-1
13;105;-20
-21;-94;121
-65;-57;-76
-19;44;-26
58;79;10
-4;-100;-9
-37;-9;74
24;58;-74
26;-3;31
-4;-29;-3
20;-44;45
6;77;-31
-56;-42;-61
37;12;96
-39;78;-93
42;-65;83
-30;32;-98
7;-87;104
-12;81;-62
6;27;45
12;-7;-22
-45;-106;82
-7;73;-115
12;-26;24
6;42;11
9;-56;-24
11;22;23
-1;41;26
28;-74;-26
-23;-3;41
10;16;-3
-5;3;56
-38;0;-141
41;-50;99
-26;40;11
64;16;-14
-89;3;32
64;42;-45
-34;-50;6
3;-71;67
58;108;-91
-2;-20;0
-32;-15;12
-14;-14;17
-23;56;-40
38;-63;3
-33;16;9
19;6;4
4;-11;28
-12;-48;-25
-6;89;-56
27;-50;65
-19;48;-10
24;-12;2
-26;-19;11
-16;-4;2
45;20;-55
-13;-83;115
-20;73;-47
-7;40;-48
23;-52;48
-10;-16;13
2;10;-72
-22;-32;27
19;-26;33
-23;81;-15
-3;-21;-11
19;10;-3
-40;-3;19
18;-16;-4
8;38;-38
2;-36;-29
11;18;40
14;-40;53
