X;Y;Z
42;-5;1
-24;-7;-15
-72;-3;-26
-55;-6;-19
11;2;13
71;-5;32
48;3;28
-31;7;-18
-41;-9;-41
-44;-1;-3
-11;-1;-7
33;7;15
51;8;28
56;-6;14
-26;3;-11
-54;-7;-30
-65;-10;-25
11;8;10
47;-10;15
74;8;49
-11;6;-5
-69;-6;-54
-43;-5;-4
-14;1;-3
46;13;24
39;8;12
30;-6;-4
0;2;6
-22;-7;-14
-76;-9;-21
-7;6;5
33;-8;9
90;4;30
-12;-6;3
-65;6;-42
-33;-6;-3
-18;-2;-11
21;11;14
43;6;7
38;0;13
20;-1;14
-35;-8;-17
-63;-9;-27
-30;-2;-15
21;2;13
60;0;26
30;2;15
-13;6;-1
-35;-16;-32
-52;0;-10
-14;2;-13
32;5;19
44;11;18
54;-3;18
-4;4;1
-59;-15;-30
-69;-6;-24
1;4;2
51;-5;22
78;12;38
-15;-7;-16
-53;9;-27
-31;-9;-13
-38;-6;-11
26;14;10
48;0;16
39;-1;17
28;5;11
-52;-20;-29
-73;5;-22
-18;-3;-5
30;0;14
96;11;40
6;-9;10
-62;15;-34
-28;-15;-9
-48;-7;-24
18;7;1
45;9;21
56;4;21
28;-4;8
-41;-9;-21
-70;-4;-19
-33;-4;-13
19;5;16
77;-4;24
32;-1;13
-43;15;-11
-30;-11;-41
-55;-8;3
7;7;-1
33;5;8
47;-5;8
-30;-1;-9
-61;-8;-26
-56;-10;-22
7;5;11
53;-10;17
58;1;26
6;10;8
-63;0;-50
-52;-4;-5
-14;-5;-9
33;7;15
64;9;26
45;3;14
-30;3;-1
-35;-15;-23
-71;-11;-29
-10;9;-5
77;-7;3
49;0;27
15;4;25
-81;2;-33
-12;-5;-12
-36;-2;-1
11;2;12
38;5;12
65;7;23
-25;-10;-14
-25;1;-16
-52;-2;-23
-5;8;4
25;8;17
70;3;31
9;-2;3
-68;0;-30
-21;-21;-21
-39;0;-4
21;3;11
29;-1;13
58;20;22
14;-4;11
-52;-19;-43
-46;-22;-21
-11;16;2
3;1;8
76;-2;24
17;-3;1
-22;17;5
-28;-20;-40
-48;6;-1
-8;0;4
32;10;24
64;3;17
36;-1;8
-56;-16;-36
-43;14;-3
-43;-14;-24
28;14;22
38;-16;13
68;3;30
-47;10;-21
-32;-4;-40
-32;-4;0
-3;-4;-2
-2;9;16
55;5;19
47;-11;21
-9;11;7
-43;-6;-38
-74;-11;-31
15;6;7
34;-3;18
61;3;41
17;-4;-9
-77;2;-35
-11;1;-22
-36;-1;5
7;-2;-3
65;7;36
36;-4;18
25;13;1
-45;-24;-37
-83;3;-19
-13;-3;-8
37;0;27
80;15;33
22;7;-5
-55;1;-6
-42;-22;-37
-20;11;0
3;-3;-2
41;17;26
22;-3;4
-1;-3;17
-32;-5;-22
-32;-9;-21
-7;0;4
10;3;1
24;0;19
40;14;15
-18;-20;-23
-40;30;29
-16;-40;-56
9;-10;2
56;26;27
-7;2;18
22;-12;-15
-29;4;13
-28;-6;-37
-25;1;-3
8;-4;-1
46;9;20
23;-1;-5
10;-24;-1
-21;11;28
-40;-3;-34
-48;1;-11
19;-3;8
54;-18;9
19;16;17
-4;19;-14
-20;-11;-13
-58;0;-14
-8;-7;2
31;3;14
57;6;1
27;-6;2
-24;7;31
-58;-11;-25
-9;-1;8
39;-12;3
56;6;20
49;19;6
-66;0;-19
-68;-18;-19
-28;2;-15
36;3;18
51;9;23
45;-10;12
13;8;21
-60;-6;-39
-58;-2;-22
-17;-4;0
36;-9;-4
49;5;9
42;10;19
-36;16;21
-61;-20;-32
-36;-3;-27
13;8;19
60;-4;11
22;-9;4
42;5;15
-39;11;4
-48;-15;-36
-49;1;-23
13;1;18
39;-4;2
44;-7;3
39;20;32
-46;-7;-13
-81;-7;-24
-21;-1;-25
31;1;13
61;7;27
25;-13;0
-5;5;9
-16;8;-3
-57;2;-23
-32;-9;-17
33;-3;10
47;0;6
43;6;17
-26;10;24
-49;-16;-36
-58;3;-25
4;2;9
66;-5;25
46;-11;16
-4;8;-8
-11;7;4
-48;5;-24
-47;-8;-27
14;3;7
58;-13;16
40;-5;0
-21;30;25
-24;-18;-22
-68;3;-17
-13;-8;-6
60;6;13
49;4;34
21;-9;1
-6;7;-6
-71;-6;-31
-45;0;-22
29;-1;10
44;-2;32
15;-5;-3
7;3;-5
-9;3;5
-73;3;-24
-12;-2;-13
34;3;28
43;-2;10
29;-2;1
-3;3;-6
-14;0;5
-78;-5;-35
-14;-5;8
33;-6;-11
56;-3;20
53;22;15
-52;11;19
-58;-22;-33
-43;-3;-26
7;3;17
61;6;13
50;3;11
2;-2;0
-17;-3;5
-73;-2;-38
-21;-2;-12
39;-11;4
47;-10;31
24;9;-9
-18;26;15
-55;-19;-18
-52;0;-29
5;0;20
76;-2;11
29;1;18
15;-5;10
-28;10;-26
-65;-6;-13
-28;-3;-15
47;-1;3
40;0;14
32;2;9
-31;13;12
-40;-12;-24
-55;2;-20
8;-6;6
55;4;27
55;1;26
19;-3;3
-35;5;-24
-79;-7;-34
-29;-2;-11
43;5;-1
46;-8;20
22;0;18
-5;18;24
-39;-17;-34
-62;4;-30
0;-1;14
49;11;26
-6;-7;-11
-28;-2;-10
-47;-1;-20
-33;1;-15
42;-4;13
37;-4;1
37;-2;11
-16;18;29
-61;-10;-30
-60;-2;-36
23;9;20
64;-14;23
44;9;14
-3;-4;-9
-35;-3;-6
-44;4;-15
-30;-4;-7
19;-11;1
47;-3;-5
52;7;24
-8;21;23
-65;-17;-32
-61;-1;-23
2;2;3
63;-2;24
51;6;11
7;-8;4
-24;3;-5
-45;5;-20
-45;-2;-21
19;-6;14
42;-8;5
37;-3;6
13;28;26
-53;-17;-41
-62;1;-12
-9;-4;-2
45;-4;23
74;10;40
16;-3;-12
-36;0;-10
-36;-6;-22
-53;5;-21
-2;-7;12
52;-14;5
36;6;14
34;25;6
-37;-3;-1
-83;-9;-27
-19;-3;-18
24;9;22
97;-1;44
14;-1;-8
-17;1;-12
-47;-6;-17
-57;-2;-16
-4;1;-2
54;-12;7
43;3;17
31;13;10
-27;3;-5
-83;-9;-20
-31;-4;-25
21;8;24
67;-2;13
30;-10;1
8;1;3
-34;4;-1
-67;3;-22
-18;-4;-10
37;-7;0
52;-2;13
47;12;19
-36;15;19
-68;-21;-40
-42;-2;-23
7;9;15
62;-3;14
51;0;21
30;-3;13
-64;-1;-19
-64;1;-30
-25;-3;-2
37;-9;-7
52;3;9
45;5;23
-36;19;23
-39;-22;-30
-60;0;-32
6;5;11
63;-1;17
39;4;12
-3;-10;-1
-10;0;-7
-29;7;-4
-53;-3;-25
10;-4;17
46;-4;1
41;2;16
-6;14;1
-26;-12;-13
-69;0;-16
-6;-1;-10
32;6;27
58;2;9
26;-16;12
-19;7;-13
-28;3;-11
-59;1;-22
-7;-2;-1
55;-19;16
33;13;-1
48;17;19
-44;-3;0
-84;-12;-24
-27;-2;-21
25;0;16
63;8;25
30;-4;10
26;1;11
-52;-9;-20
-75;-2;-35
-10;3;2
39;-2;2
41;3;8
37;2;12
-11;16;23
-63;-2;-30
7;4;7
57;6;20
42;-3;20
16;-6;2
-20;1;-13
-38;3;-8
-49;-3;-22
0;-5;7
53;-4;12
21;0;0
40;4;9
-43;6;-2
-55;-2;-15
-31;-4;-22
17;6;10
56;6;23
59;3;13
-10;-8;12
-52;-9;-24
-40;3;-17
-24;-2;-13
13;0;0
47;-1;11
33;0;25
2;11;12
-21;-7;-16
-68;0;-25
-9;-7;-8
33;6;14
51;2;16
14;-4;11
-8;-4;-8
-25;-4;-12
-57;6;-16
-1;-4;0
32;-3;1
30;-5;11
39;0;4
-28;5;9
-56;5;-16
-34;-4;-26
15;-1;8
58;7;29
32;-6;2
27;0;10
-42;-2;-16
-62;-3;-26
-28;1;-7
30;-1;2
38;-3;18
63;-6;24
-47;20;21
-31;-22;-54
-59;11;-17
3;0;3
40;3;14
61;0;24
32;-5;26
-31;8;-14
-50;-7;-29
-48;-4;-22
4;-1;-4
38;-8;14
42;-3;7
29;14;8
-34;7;14
-66;-4;-25
-30;-5;-24
31;3;23
58;8;19
30;-8;8
30;0;22
-66;-7;-30
-62;-2;-32
-21;-3;-8
52;-3;8
44;11;29
29;-6;10
-23;8;4
-46;-8;-25
-51;0;-30
10;4;5
59;2;15
11;0;23
35;-2;5
-6;1;-2
-39;-6;-16
-67;-2;-21
-8;-2;-7
45;-5;14
39;-2;11
48;7;25
-43;17;5
-56;-22;-34
-30;3;-24
17;6;14
36;6;13
43;-4;11
20;-1;7
-26;-2;-7
-35;-3;-18
-50;0;-20
-6;-2;1
40;-4;9
41;-1;19
31;3;15
-26;11;6
-65;-12;-34
-36;0;-25
26;5;14
48;10;19
36;-4;4
17;0;23
-32;-11;-16
-65;3;-22
-18;-6;-4
21;-3;-8
33;3;16
41;0;19
-4;16;9
-48;-18;-24
-46;1;-25
-2;3;5
44;6;14
53;-5;7
38;-5;11
-49;5;-3
-36;-4;-19
20;1;9
40;5;14
20;-6;7
12;0;-6
-22;-3;2
-48;16;-3
-26;-11;-22
32;5;23
50;-1;15
27;-12;4
-7;2;-12
-34;15;3
-65;-7;-26
-11;-5;7
67;0;-9
33;1;12
4;2;16
20;2;12
-105;1;-35
-34;-9;-27
31;12;16
68;-2;21
33;-13;21
15;7;4
-43;-3;-10
-78;-3;-40
-25;-2;-6
49;-7;10
53;8;28
47;1;21
-44;18;13
-49;-22;-49
-50;5;-28
7;2;8
53;3;20
46;-3;18
19;-4;19
-22;7;-20
-53;-7;-27
-50;1;-21
4;-6;5
59;6;20
25;-9;-5
31;16;18
-3;-6;4
-88;3;-19
-36;-7;-21
24;7;20
69;6;22
14;1;4
-14;-13;-12
4;9;2
-76;-7;-27
-29;-12;-8
58;-12;7
50;17;8
32;0;1
-18;8;17
-93;-7;-22
-29;-4;-20
32;9;23
68;0;27
42;-12;9
-35;-1;-16
-43;-2;-18
-54;2;-19
-6;-4;3
64;-7;8
32;11;11
41;4;19
-38;5;-2
-97;-11;-37
-17;-3;-20
34;10;23
72;4;18
37;-3;9
-1;2;5
-33;-4;-5
-84;-6;-32
-19;-6;4
41;-3;-12
54;-1;17
43;3;15
-30;20;31
-57;-21;-37
-55;1;-29
20;6;6
58;5;20
49;12;-4
-10;-17;21
-10;-4;-3
-68;0;-18
-42;-4;-18
36;-6;-17
59;1;43
30;4;6
-20;23;32
-50;-27;-55
-56;1;-29
-2;1;9
66;2;25
78;18;42
-1;-6;-5
-41;-12;-25
-78;-2;-30
-30;-12;-12
40;14;12
56;-7;19
37;-2;10
-9;22;36
-54;-20;-49
-68;-1;-30
1;2;7
54;8;18
49;12;14
55;-9;29
-25;3;0
-94;-21;-55
-47;0;-16
35;0;10
37;-3;21
56;1;-9
17;34;58
-51;-23;-50
-92;-8;-26
-12;-2;-5
50;0;23
70;-2;45
-36;3;-14
-83;-21;-47
-56;-3;-25
14;2;3
71;0;20
17;2;-7
13;-4;22
-6;7;-1
-70;1;3
-42;-8;-29
8;4;4
66;0;12
48;-4;10
20;3;15
-53;-7;-21
-57;-3;-18
-23;2;-10
29;2;15
61;-7;26
39;1;-6
-39;23;27
-33;-11;-45
-70;-9;-30
12;8;10
58;9;8
47;-11;21
-2;-9;7
-13;5;-8
-47;2;-9
-43;-5;-24
6;-4;19
66;-17;8
62;11;23
-39;26;10
-37;-20;-42
-70;1;-24
-8;0;-1
67;5;28
65;20;27
6;-16;3
-35;-13;-19
-51;3;-24
-34;-2;-11
17;-4;6
47;-3;14
40;4;23
-7;15;0
-16;-8;-13
-93;-6;-37
-13;-4;-1
69;17;14
38;7;44
20;-18;-8
13;-1;-10
-63;3;-13
-62;-11;-28
-1;2;14
67;-16;9
32;11;-26
28;16;44
-30;-1;-10
-95;-11;-27
-23;0;-15
46;12;28
69;7;17
18;-15;20
-23;-1;-9
-15;-5;-20
-65;2;-29
-18;-12;7
58;-1;-3
46;9;14
37;11;11
-45;-2;8
-76;-6;-33
-34;-6;-12
26;13;21
70;-1;17
43;-11;22
1;3;-2
-38;-4;-10
-82;2;-42
-13;-7;9
48;-11;-2
52;3;5
36;12;19
-46;13;18
-45;-13;-31
-51;-2;-29
12;6;17
52;0;20
61;7;1
5;-12;-7
-16;0;8
-81;-3;-20
-41;-4;-21
30;-4;23
80;-7;14
45;11;8
-40;20;11
-58;-20;-33
-57;1;-26
11;1;7
63;12;28
37;11;7
32;-25;4
-23;7;-3
-75;-11;-26
-46;3;-15
24;-4;4
65;-4;18
55;4;17
-26;14;14
-47;-14;-26
-73;1;-31
7;1;5
54;2;22
57;4;14
22;-7;13
-24;0;-15
-65;-6;-25
-47;0;-16
12;-5;3
58;-9;15
43;15;19
20;22;26
-43;-17;-32
-21;2;1
64;11;30
42;10;21
32;-28;5
-3;7;-2
-52;4;-21
-65;-6;-21
-10;-8;0
47;-10;-1
55;4;25
40;22;21
-36;8;2
-85;-15;-34
-30;-4;-26
22;12;17
75;-6;22
30;8;6
-5;-9;1
-21;-1;8
-74;-5;-38
-25;0;-1
37;-8;-13
68;1;23
66;16;12
-63;2;21
-70;-23;-63
-48;8;9
29;5;4
44;1;18
51;-8;16
28;9;28
-34;-1;-25
-77;-10;-34
-33;0;-11
23;-5;-5
54;-11;15
63;17;21
-34;22;46
-31;-26;-54
-72;-3;-20
3;3;-13
41;6;28
50;8;11
36;-14;9
-23;5;-7
-40;-13;-3
-64;10;-29
-13;-9;11
45;-14;-19
60;11;25
74;25;44
-92;-3;-15
-58;-23;-44
-32;5;-14
10;-1;4
71;-2;19
46;10;25
17;7;19
-45;-6;-26
-60;-13;-27
-36;3;-12
10;-11;-7
44;4;6
71;8;24
-17;13;54
-9;-15;-50
-81;1;-14
-13;-10;-18
43;-1;13
32;9;22
14;-1;22
-17;-1;7
-42;-8;-42
-18;0;-5
30;4;7
30;10;0
13;4;-7
-35;-7;2
0;-2;9
0;-2;-3
-6;-1;-11
8;3;1
12;1;11
-20;1;1
7;0;3
-1;-2;-3
-10;-4;-2
-2;1;-3
18;-1;-1
-6;7;4
-19;-4;-3
24;-4;5
21;4;-1
-32;-7;-10
-6;-4;-3
7;6;4
5;2;2
9;-3;-5
-10;-4;-3
20;-1;30
-22;5;-13
-54;-9;-32
3;-3;-10
47;8;6
22;13;22
-5;2;15
17;-2;10
41;13;-3
-45;-15;-38
-75;-10;-22
-21;-2;4
49;-3;17
80;24;28
-6;-14;-1
-62;4;3
10;-16;-20
-59;6;-20
-20;-2;-7
24;-3;11
91;-6;27
39;15;11
-36;-9;-11
-42;-12;-13
-71;6;-24
-16;-3;10
66;-6;5
83;14;14
16;27;5
-45;-29;-40
-39;5;-8
24;-1;14
79;10;25
35;0;12
10;5;8
-71;-10;-25
-59;-14;-31
-24;3;3
62;-7;-7
97;19;51
1;6;-5
-75;-1;-6
-54;-20;-24
-30;7;-9
27;-7;-3
51;8;19
59;-9;10
14;23;27
-45;-16;-23
-88;-3;-35
-22;-10;6
54;2;-3
52;9;24
38;11;7
-47;16;18
-36;-27;-45
-67;-4;-15
16;5;-3
77;15;28
44;6;7
3;-14;27
-9;12;0
-100;-25;-46
-34;-9;-12
34;4;8
69;0;15
29;1;18
-29;12;15
-33;8;-11
-52;-19;-70
-11;-4;31
62;2;-1
60;1;40
17;1;13
-34;8;-13
-64;-11;-51
-38;4;-10
8;-8;-3
59;2;15
58;11;34
-30;7;28
-2;-19;-30
-77;8;-20
-11;-11;-18
41;14;18
29;4;13
43;9;11
-31;-11;-8
-42;-1;-18
-28;-9;-17
16;0;3
32;11;11
17;9;20
17;7;5
-43;-9;-3
-26;-5;-19
-22;-12;-15
5;3;17
38;2;20
21;8;12
-16;-9;-18
-20;-20;-27
-15;8;4
-4;5;12
30;-3;0
24;7;9
19;9;3
-28;6;-2
-15;-7;-9
-25;-21;-32
7;7;0
42;17;27
-2;-10;-7
-2;-6;5
-25;3;-5
-23;-19;-11
-10;4;-6
15;-10;5
35;11;22
23;8;11
-9;-9;4
-24;-3;-23
-18;7;-7
-14;-5;-12
23;3;16
32;1;1
9;-6;9
-32;5;-11
-31;-2;-6
-21;-4;-15
23;38;32
25;-23;0
-12;-27;-20
-25;-3;18
6;28;-16
-20;0;0
49;-2;-28
36;19;61
20;10;-10
-11;-26;-25
-48;-31;-32
3;36;48
-49;-18;-27
59;-4;6
42;-1;27
-31;5;9
-23;-21;-26
-64;12;-12
-22;-10;-23
61;3;15
72;9;31
34;0;16
-49;-3;-16
-67;-3;-23
-30;2;-17
28;-4;1
53;7;28
-22;16;2
-16;-9;-19
-67;-6;-21
-10;-3;0
65;15;27
55;5;22
-13;-25;1
-21;-4;-23
-40;8;-12
-26;-1;-8
0;0;3
53;-1;2
45;-1;21
-2;14;8
-38;-20;-35
-71;7;-10
-15;-3;-14
53;7;29
60;10;23
30;-3;5
-28;-9;-6
-63;-11;-27
-50;6;-14
15;-9;9
59;-4;23
39;3;-3
-5;25;14
-21;-16;-22
-78;-2;-21
-4;6;-4
34;-10;11
67;26;22
15;-7;3
-27;-9;-1
-38;-6;-14
-45;1;-9
-6;-12;-5
73;2;-9
36;12;26
-14;16;23
-19;-11;-27
-78;-9;-22
-14;-5;-12
55;8;11
68;20;27
26;-17;5
-37;-1;6
-67;-6;-21
-47;-1;-18
13;-8;-1
86;6;29
26;11;13
-27;6;-9
-2;-16;-11
-88;-2;-24
-9;1;-5
32;-2;15
89;14;26
21;2;8
-27;2;-5
-56;-14;-29
-60;0;-18
16;-13;10
63;3;6
45;3;17
-24;24;23
-9;-21;-34
-84;-1;-12
-5;-7;-14
50;10;17
69;12;20
22;-9;9
-43;-5;-14
-65;-3;-11
-39;-1;-15
44;-4;-1
52;-8;28
18;7;-9
-14;21;36
-31;-10;-29
-68;-8;-29
1;-3;2
69;3;12
21;19;12
30;-13;0
-15;2;9
-64;-5;-18
-35;-4;-15
20;-7;-6
62;3;20
28;1;8
-23;17;21
-36;-19;-24
-67;3;-29
2;-3;2
65;10;21
2;-5;10
-28;1;-8
-52;-6;-12
-38;0;-8
36;-4;-5
50;3;17
18;-5;-2
-40;16;14
-4;-13;-22
-60;8;-11
3;1;-3
57;3;19
54;8;15
-1;-20;11
-34;1;-18
-48;-1;-16
-44;-2;-15
21;-4;0
53;5;16
48;-4;20
-8;20;24
-35;-7;-33
-74;-10;-27
-10;-1;-11
36;4;11
68;7;34
41;-2;14
-32;1;-12
-55;-16;-20
-47;4;-16
-4;-4;-3
55;-17;9
47;12;9
17;26;17
-44;-13;0
-74;-6;-32
-16;0;-19
41;8;29
70;15;21
29;-19;-6
-20;-11;6
-64;-1;-20
-40;9;-19
6;-5;5
63;-9;14
27;6;5
-5;12;-2
-1;-6;-5
-83;-1;-9
-26;-7;-17
34;7;23
67;2;18
38;2;6
-22;9;8
-45;-15;-34
-56;-6;-15
-8;4;-8
47;-14;4
52;0;-5
39;24;35
-55;10;15
-63;-21;-34
-36;-3;-23
27;4;20
73;3;14
30;2;15
-7;5;6
-41;-10;-28
-58;-3;-17
-13;-9;-12
52;2;18
57;7;11
28;18;11
-58;-14;-11
-71;-11;-20
-23;2;-15
39;2;20
69;7;27
17;-4;11
-12;1;-6
-24;-8;-19
-70;2;-19
-3;-12;1
37;10;-2
64;2;11
25;14;3
-48;-7;-5
-46;-13;-6
-48;2;-19
15;4;8
68;3;24
30;-6;7
24;4;23
-53;-6;-36
-47;-4;-13
-30;2;-8
23;-2;6
54;4;12
28;7;18
-29;0;10
13;-19;-28
-85;11;-15
-12;-1;-13
31;7;13
56;4;22
43;-6;3
-24;0;0
-34;-11;-6
-65;2;-25
-5;-3;4
42;-5;-18
41;1;30
51;9;12
-42;5;14
-60;-19;-26
-45;6;-30
29;8;19
51;14;15
24;1;-10
24;-13;9
-15;-5;-3
-71;-2;-12
-41;-5;-20
25;2;10
58;-3;1
64;6;42
-44;12;26
-30;-26;-63
-3;-3;-5
37;5;8
66;-7;31
53;-3;18
-21;20;10
-91;-14;-48
-45;-6;-17
-3;2;2
67;-16;-2
71;26;5
-14;17;54
-15;-14;-25
-97;-16;-37
-22;-1;-8
42;11;26
57;7;18
39;-6;-5
17;11;18
-66;-9;-19
-69;-12;-30
-18;-6;-3
56;-6;-8
52;3;35
54;31;20
-46;-7;6
-85;-16;-34
-37;-2;-26
22;4;4
74;12;23
50;-3;10
-1;1;11
-60;-10;-16
-64;-6;-17
-19;-5;-6
70;5;-2
45;9;18
26;3;25
-33;3;12
-67;-19;-45
-52;3;-29
33;11;16
58;10;15
45;-8;19
4;-4;0
-14;-3;8
-83;-3;-32
-33;-8;-15
23;1;22
65;-11;-1
61;17;31
-45;14;1
-37;-21;-39
-71;-4;-27
-4;0;3
64;6;18
70;18;14
33;4;20
-53;-14;1
-76;-6;-36
-34;-12;-12
26;5;5
39;-6;5
70;13;29
-15;17;24
-27;-32;-49
-86;4;-23
-22;-6;0
55;15;7
41;3;30
40;5;2
14;-1;20
-49;-10;-29
-77;-9;-18
-8;-1;5
46;-10;-4
50;2;17
48;21;6
-54;-1;-2
-67;-11;-25
-38;-4;-17
34;16;16
60;1;24
33;2;2
0;-8;13
-34;-12;-22
-57;0;-10
-25;1;-9
25;-3;-2
66;4;21
41;1;13
-36;17;26
-38;-22;-54
-69;2;-20
3;3;7
51;12;35
71;11;-1
-5;-29;0
-31;-3;-11
-36;0;-3
-41;5;-14
4;-3;5
68;5;17
30;6;6
0;5;12
-28;-15;-33
-77;-2;-13
-14;0;-8
41;12;22
39;1;17
31;-5;-5
-2;-3;4
-17;-3;-11
-65;-3;-11
-29;-4;-12
52;-3;-1
55;8;24
46;5;16
-58;2;10
-59;-15;-41
-45;-2;-23
19;4;9
60;14;23
42;4;8
7;-17;-7
-16;-1;9
-54;-3;-16
-50;1;-14
18;-7;-3
52;9;24
-39;11;25
-25;-20;-43
-75;0;-21
-11;0;-1
68;13;18
64;15;18
-8;-20;6
2;-6;-11
-63;-1;-10
-51;2;-17
3;-6;3
74;-1;1
36;17;20
3;11;20
-34;-20;-40
-81;-7;-11
-17;-1;-11
37;-4;28
71;20;24
20;-5;-4
4;4;-6
-37;-9;-10
-73;-8;-19
-15;-6;-1
56;5;6
42;3;11
28;8;7
-24;-6;0
-75;-3;-13
-35;-2;-27
25;8;14
65;14;13
35;0;11
2;-14;10
-38;-5;-13
-55;-3;-11
-29;-4;-14
34;-3;11
72;0;10
40;-2;3
-47;14;26
-56;-11;-33
-53;-1;-34
7;8;14
72;9;14
43;5;7
11;-13;13
-40;-9;-13
-47;-5;-13
-38;4;1
42;0;1
59;11;2
21;-9;5
-47;9;21
-16;-13;-23
-54;2;-21
4;0;6
51;14;16
46;17;1
-11;-19;8
-8;-12;-6
-41;7;-3
-48;-9;-20
17;-6;5
80;3;4
24;-3;13
-28;19;29
-31;-21;-45
-76;-2;-22
14;6;6
49;8;19
59;12;20
-3;-12;5
-11;-8;-16
-48;3;-13
-49;-7;-16
9;0;5
74;5;6
32;-6;19
-19;11;33
-29;-10;-37
-76;-4;-31
-5;4;-5
54;14;21
82;9;23
-4;-13;-3
-39;-12;-15
-40;0;3
-38;-2;-11
12;-3;4
56;-8;2
37;7;18
-14;13;13
-24;-9;-24
-82;-3;-29
-2;2;1
64;5;22
49;12;7
2;-13;-11
0;1;10
-58;0;-2
-54;-9;-25
15;-1;6
61;-7;15
28;-2;0
8;26;32
-28;-11;-30
-82;-7;-24
-7;-1;-4
40;9;14
45;-5;6
67;1;20
-10;15;28
-83;-23;-48
-60;-2;-18
3;-3;-1
40;-5;-15
45;8;9
59;20;42
-42;-7;16
-94;-14;-39
-29;-4;-28
38;14;17
77;9;18
35;3;7
-15;-8;-3
-54;-12;-10
-7;-2;3
60;-1;0
43;9;5
30;2;4
-48;-2;7
-65;-11;-15
-34;-2;-21
42;18;26
68;-1;19
3;-13;-3
-3;-12;-18
-26;8;-7
-58;-1;1
-18;-4;-10
53;-5;8
63;15;24
43;17;6
-70;-25;-28
-71;-8;-15
-30;0;-18
33;29;14
58;-1;26
29;7;9
3;-19;7
-25;-7;-11
-71;-8;-8
-29;-6;-21
61;-14;5
55;15;17
16;9;4
-56;-7;-13
-55;7;-2
-19;-5;-20
40;9;30
67;6;9
15;-12;-7
-12;-1;-1
-25;8;7
-76;-9;-27
-15;-4;-5
81;0;1
27;6;18
14;10;6
-12;-6;3
-97;-14;-25
-15;4;-21
45;9;20
69;10;21
12;-12;5
-7;-4;-1
-43;4;-10
-67;-15;-18
-13;1;0
76;-11;-16
45;14;42
13;11;24
-30;-7;-27
-92;-7;-21
-21;-4;-29
54;21;28
67;8;29
13;-18;1
-13;-13;-22
-45;5;-2
-55;5;-5
-14;-12;-12
80;-10;1
29;13;37
26;21;8
-53;-14;-26
-76;-6;-29
-16;1;-4
45;8;25
71;4;19
23;-17;-10
-16;-3;4
-52;8;-10
-49;1;-16
-9;-3;-2
62;-5;2
53;9;20
14;11;23
-39;-14;-20
-93;-5;-26
-12;1;-13
40;6;14
60;1;28
36;-9;16
8;5;-5
-60;-2;-17
-71;-5;-25
-22;-2;-8
60;2;-12
60;-3;23
52;18;23
-37;6;24
-88;-22;-42
-46;-4;-24
17;12;4
53;3;30
61;6;8
10;-16;-8
-28;2;3
-59;-3;-8
-50;-4;-21
29;-5;6
63;2;9
38;1;17
-29;21;18
-33;-17;-32
-66;-3;-23
8;5;5
48;5;25
44;-1;7
4;-15;-14
1;2;-1
-42;10;3
-57;-9;-19
6;0;0
67;0;1
32;-7;16
-4;15;22
-11;-5;-22
-95;-8;-25
-9;5;-11
49;6;26
42;6;14
21;-14;1
5;18;14
-93;-6;-27
-11;-10;-11
54;-9;-4
32;9;14
33;8;14
-23;-8;-6
-76;5;-11
-30;-10;-20
33;15;20
77;-2;5
13;-13;4
-16;6;14
-22;3;-7
-70;-6;-24
-18;-5;-6
58;-6;-6
51;11;25
49;8;5
-55;2;13
-78;-17;-30
-29;4;-22
27;7;24
55;1;6
31;2;6
16;-18;11
-29;10;7
-82;-6;-37
-11;-3;-11
36;-2;1
46;-1;13
73;13;25
-42;4;29
-94;-16;-61
-38;0;-21
17;8;10
53;-1;12
90;7;26
8;10;21
-74;-23;-39
-73;-3;-12
-24;-7;-12
48;1;3
47;4;18
85;4;22
-76;17;28
-29;-22;-52
-77;0;-23
10;2;1
52;7;11
63;12;17
13;-13;7
-19;-1;-3
-57;-7;-9
-56;3;-17
12;-4;10
60;0;-2
52;4;14
3;16;22
-45;-11;-29
-79;-8;-19
-6;-1;-12
47;11;29
63;6;18
6;-11;0
-11;-4;-14
-33;4;-1
-61;-8;-16
-12;4;-2
62;-12;3
47;9;2
26;13;23
-41;-9;-9
-83;-7;-20
-15;1;-23
29;7;22
78;12;25
11;-14;0
-15;-5;-6
-29;0;-7
-52;-3;-16
-20;-4;-3
59;-6;4
59;13;22
23;9;-16
-68;-9;11
-48;-6;-18
-33;2;-17
24;8;20
68;7;36
26;0;-13
-9;-14;-17
-18;-1;-9
-48;1;8
-38;-4;-14
30;2;10
55;2;3
56;-3;15
-60;12;20
-11;-15;-45
-81;-8;-19
6;13;3
61;4;30
52;8;4
8;-15;12
-9;-4;0
-58;-3;-26
-50;-5;-16
-5;-1;-1
58;0;7
76;12;34
-14;13;14
-40;-13;-42
-71;-7;-16
-23;-4;-14
44;8;14
65;13;33
17;-9;5
-10;-4;-8
-15;-4;-2
-68;-1;-26
-30;-8;-12
44;-2;0
60;7;27
66;8;20
-74;-1;9
-63;-13;-41
-37;-2;-22
79;9;23
37;4;3
5;-11;2
-47;-9;-7
-52;0;-9
-27;1;-14
32;1;4
52;2;17
52;-1;21
-53;11;17
-17;-15;-49
-74;-3;-23
4;7;2
43;4;24
65;2;10
16;-16;2
-20;11;8
-45;-2;-19
-48;-7;-17
-9;1;5
59;-3;-6
61;4;14
1;12;4
