X;Y;Z
0;24;-1
37;-52;9
-15;-6;-2
-20;16;-6
26;-5;18
-43;-137;-45
39;214;-15
10;8;-136
25;-73;186
-151;87;37
37;-91;-76
105;196;-7
-32;-191;77
13;33;11
-15;-20;-49
-24;-48;-15
-6;70;-21
7;61;194
-13;-94;-197
13;17;10
-4;-28;40
7;19;-27
-21;-8;24
29;0;1
70;-43;-82
-71;57;79
87;131;21
-32;-101;-52
-78;-32;10
32;5;6
23;-19;14
-11;2;-29
-59;8;49
26;17;-17
33;-83;-65
10;109;73
-45;-35;-15
17;-33;0
-4;19;-19
5;136;-66
-27;-195;79
65;73;19
-47;-30;-33
-21;71;-31
22;-75;52
-2;-26;-24
-4;41;2
84;-166;2
-91;174;17
12;-17;-3
33;175;-94
-54;-189;93
15;-12;-9
-5;11;38
-17;-1;-40
38;64;43
-7;-35;-22
0;-12;-45
-135;97;16
28;-57;-46
182;-70;19
-79;26;17
-10;-8;34
23;-1;-64
-55;3;22
33;-60;52
0;63;-15
20;9;-25
-31;1;35
-1;24;-8
9;-21;-33
-11;-4;6
12;-9;48
33;-17;-22
-73;1;-6
46;-28;14
-16;40;-20
0;-13;9
-29;-27;16
-4;27;-20
43;-33;33
-18;8;-70
-51;98;142
33;-93;-97
-74;-137;-77
-27;30;157
180;214;1
-56;-78;-123
-124;67;-81
205;-50;90
-141;21;35
55;-20;-3
-7;39;-12
21;-58;7
-13;2;-18
16;4;9
-18;-10;0
-47;-22;-32
32;-1;11
18;0;-10
-3;26;24
6;7;-45
1;18;36
2;-24;-8
-13;-23;64
-3;17;-45
23;-17;33
-3;14;-33
-11;-16;-8
-22;9;7
1;64;-30
13;-110;10
21;68;38
8;-32;8
-6;30;-34
-2;-28;-15
-11;4;0
-72;-40;109
38;13;-102
43;75;20
-5;-18;17
-14;30;-45
-34;-105;117
104;7;-136
-56;54;46
-14;-39;-46
-6;21;28
-40;2;45
121;-90;-55
-55;228;85
-34;-134;-78
10;-21;8
-6;16;-23
13;16;25
31;-9;9
-12;-2;-20
-28;-57;-7
7;33;7
-14;51;13
-27;26;-62
64;-54;55
-57;-42;-16
-4;73;-33
33;-3;19
-8;-71;17
16;26;27
-65;13;14
62;29;25
-25;-97;-17
-54;32;-9
86;172;47
-30;-99;-105
15;-167;16
-10;154;-12
-10;30;16
22;-100;24
0;66;20
-15;-28;-51
9;-21;36
-52;93;22
12;-131;-67
24;10;103
-34;60;-137
92;19;84
-42;13;-82
-116;-22;-3
130;-42;76
-19;35;-54
-22;-20;23
-15;-131;49
61;130;-70
-26;2;19
9;11;2
58;-33;31
-54;61;-42
-42;-33;-4
97;-29;38
-108;-8;-59
82;-43;64
-15;61;-35
-57;-16;12
30;32;-14
-23;-24;24
10;42;-3
79;21;-11
-75;-33;-40
23;-12;29
-13;-16;-7
1;35;4
-34;-5;12
4;-81;-54
-4;58;55
20;53;-21
47;-206;135
-55;120;-147
17;56;52
-30;-8;-39
42;14;2
-41;-97;59
15;30;-87
37;112;29
57;-32;53
-138;-25;-69
49;-11;24
245;749;-295
-275;-728;252
30;-76;43
-1;47;-14
2;-23;33
11;30;-16
-7;-9;-6
-1;-13;-10
-39;19;31
27;15;-16
5;-50;55
-28;53;-70
23;-28;15
-20;21;34
50;29;-76
-24;-61;-6
13;6;-15
-55;-17;52
36;3;-33
141;107;-32
-156;-77;24
-30;-74;60
72;36;3
-35;11;12
-4;-20;-65
16;43;6
2;-4;36
-11;-20;-25
6;17;14
13;-13;-7
-95;95;4
255;-291;-11
-209;185;-1
46;33;-12
-12;1;26
20;-31;-22
-46;46;32
19;-12;-24
15;-25;1
24;43;67
-54;-40;-43
-1;6;-19
73;13;0
-51;-13;14
-180;33;-79
276;-19;302
-106;-58;-250
-125;196;-33
129;-169;19
16;19;26
-19;-8;35
21;33;-26
-36;-59;-31
138;167;-7
-178;-135;-13
113;0;-32
-152;129;146
103;-152;-80
-16;-34;35
25;75;-23
-56;-88;20
42;60;-47
-26;-15;55
36;33;-51
-12;-14;2
-23;64;36
-23;-1;-75
18;-67;45
27;-5;-28
0;17;-87
17;20;54
-12;14;35
-27;-43;27
22;-17;5
9;-21;-3
-20;65;7
23;-2;6
7;-42;14
-23;1;-32
-21;34;-4
-3;-28;-11
12;1;-11
-38;70;11
43;-123;18
-3;25;7
7;24;-24
5;-4;-4
-39;40;14
51;-42;25
-83;109;-23
21;-107;-28
4;-3;54
45;-12;-48
-6;35;-28
-31;-8;44
76;-74;-61
-57;62;71
-55;8;-27
87;-8;41
-247;-51;-5
209;98;-32
-23;-165;1
49;67;11
-82;75;14
86;-36;8
0;0;-32
2;1;3
2;8;-7
-51;-13;23
24;5;6
-20;-5;-10
7;-69;48
-1;58;-49
42;36;14
-22;-23;-35
-6;-36;-8
-30;-64;130
31;151;-99
-16;-35;-16
31;46;22
23;-99;8
-20;-49;16
-12;87;-33
25;-47;-3
68;-33;38
-91;57;-23
48;123;-79
-197;-408;163
124;291;-103
-60;-8;-13
50;-29;34
18;53;-10
-96;-120;-37
90;101;9
165;105;-31
-239;59;-34
40;-112;142
81;-53;-66
-31;-17;8
-85;119;39
11;35;-24
146;-127;-23
23;52;-91
-91;-12;103
5;-45;10
-101;43;-125
81;5;62
-13;-17;21
4;-31;9
25;-44;20
-7;-7;30
63;-18;87
-58;21;-54
57;-44;-75
-68;91;18
1;28;-16
-24;-36;-9
-3;52;29
34;-24;-18
-18;15;-47
-26;-43;50
78;192;-10
-47;-174;-94
-13;4;120
7;8;-77
-36;-50;64
35;37;-47
10;-3;41
-11;3;-9
-44;6;24
39;29;-55
3;-60;13
6;2;6
51;-1;24
-146;17;51
130;0;54
-89;1;-157
26;7;41
14;-37;-10
10;44;36
-25;-36;-38
7;36;-3
20;-77;46
71;143;-9
-74;-65;-2
-14;-9;-48
-7;1;7
13;-9;5
-69;56;-78
32;-29;138
43;-35;-48
-31;44;-12
-85;-9;-62
104;-23;83
6;-55;-3
20;52;-21
-22;-48;70
-7;68;-78
10;-50;-23
-75;-91;-4
158;128;50
-87;-15;-12
-15;-30;72
17;30;-63
-24;-10;106
17;8;-175
3;-17;80
1;-2;-19
19;49;-17
-56;-34;26
4;-63;-69
14;84;48
11;115;-6
34;-141;-13
-26;-1;35
-4;10;-14
11;-35;-16
5;37;2
-48;-67;34
31;68;-14
1;8;16
5;-37;-18
-40;-15;15
52;-4;26
-25;49;-46
-80;-165;22
90;220;47
23;-30;-86
-53;-51;51
59;61;-42
-52;-11;39
5;-53;-10
-8;64;51
32;-1;-55
-14;-97;-71
43;3;6
-60;41;50
-47;-53;-49
36;132;52
51;-143;36
-20;78;-55
-2;7;10
10;-18;4
7;57;-53
-6;-39;21
-47;-29;68
-11;1;-53
2;135;22
42;-98;-31
-16;-36;30
7;-16;-38
-36;32;57
40;3;-63
1;-49;36
20;130;44
30;-128;-27
-61;61;-12
-8;-52;-13
-120;13;-64
136;44;95
17;-41;-28
-10;-41;-20
-25;111;21
-102;-25;60
106;-56;-80
9;-2;2
-105;56;-11
88;-1;2
14;0;-61
-28;30;117
100;-135;16
-86;-58;29
15;161;-83
-6;-50;-1
-59;19;-73
48;-111;95
-19;112;-61
64;7;54
36;-135;-3
77;39;133
-91;130;-177
-8;-102;14
-17;16;82
-46;41;-21
39;14;-96
-25;-6;23
-30;-25;12
152;-160;33
-364;243;-4
322;-42;-117
-45;-39;107
-40;6;0
-28;5;24
29;-29;-3
132;255;26
-152;-323;-61
28;1;57
-23;64;-133
31;2;104
-46;-36;-92
68;36;83
-22;49;-22
-16;-89;-1
15;27;21
-13;17;34
-20;7;-60
29;108;2
0;-96;-137
-37;-15;136
12;21;8
23;-37;5
5;67;10
-18;0;0
-14;-97;-18
13;44;10
14;141;-84
-41;-152;77
45;38;-2
15;-41;11
-19;35;-11
265;42;141
-277;-101;-159
-17;51;42
-9;0;-51
36;-15;37
-20;-21;-55
19;57;64
4;-10;-29
-50;-41;0
0;44;33
0;-62;-19
8;-9;12
-21;85;8
40;-47;-28
-7;-12;8
108;67;54
-123;-58;-52
31;-22;-12
-28;18;-14
18;59;44
-49;5;-49
50;-36;22
-39;-270;10
74;251;-24
-55;-11;15
-71;78;-31
99;-128;41
-31;64;-58
17;4;50
46;-101;-13
-28;68;114
-28;-3;-116
33;-21;-16
2;63;67
-120;-120;-226
89;83;183
15;25;-7
-46;-15;22
28;41;-28
-19;-67;-2
0;26;10
12;94;-83
-8;-123;47
6;-9;63
-8;117;-40
45;-55;-15
-14;-33;54
-26;53;-40
28;-34;-14
-34;24;46
23;-114;19
33;64;121
-57;-27;-162
22;62;11
-55;6;-31
7;-12;111
93;-45;-48
-75;8;-57
30;22;23
-23;18;-30
10;-21;-15
23;-1;48
-93;43;-23
142;2;-67
-62;0;79
-55;-81;205
40;65;-242
-64;8;88
-19;2;-109
9;-71;43
80;58;-2
3;-40;3
-35;13;-18
-40;-8;49
61;-18;-54
-10;87;-30
44;-51;69
-99;-70;65
81;45;-79
-17;8;-2
47;44;-16
-73;-38;49
75;91;-38
-30;-53;33
-22;-7;-63
-47;24;-8
61;-64;39
-133;31;-62
-39;64;-165
219;-98;212
-79;82;18
71;-96;1
-78;3;-7
20;26;-10
-10;12;83
34;-70;-82
-10;30;12
10;24;19
2;-19;-24
-3;-10;13
-63;101;-8
52;-92;-25
8;17;4
-46;40;5
-341;73;-96
388;-128;123
-26;-5;-18
-25;24;23
61;-37;-35
-67;2;33
30;-55;59
22;63;-77
-18;5;9
106;-66;-62
-133;79;26
18;-20;32
8;30;8
0;-63;-53
26;41;40
-45;-8;32
31;20;-53
28;-16;-26
-28;25;46
-34;-28;-39
3;-1;53
29;-12;-27
-11;11;6
33;46;22
-50;-159;17
12;125;-54
8;-34;9
-41;42;-30
19;20;49
97;-260;-114
-89;204;8
-24;-159;157
30;142;-124
-43;53;72
45;0;-44
14;-36;19
-1;46;47
-57;-50;-57
141;-24;32
-132;33;-38
76;8;94
-25;-3;-74
-12;46;-52
-13;-37;36
4;-31;11
-14;21;9
3;1;-63
-32;21;-17
78;3;24
-36;-21;37
-283;-265;-55
276;278;72
0;-53;16
-22;48;-23
-60;-21;-3
118;34;11
-92;187;35
85;-113;-74
-26;-101;0
-35;31;1
21;-22;32
48;38;-11
-28;-85;52
-5;74;-73
-26;-79;13
96;-13;23
-80;35;-21
9;-52;55
-21;24;-94
31;73;28
-4;-37;35
31;167;-10
-46;-157;-31
10;-2;27
-36;25;12
22;-69;-20
84;86;27
-73;-58;-29
2;26;-15
29;6;59
-29;-26;-73
-30;139;-84
4;-124;92
56;40;43
-18;-18;-47
-16;-25;-7
5;7;23
-16;46;33
2;439;-352
0;-488;337
37;-10;16
-30;22;13
-15;-37;-67
-76;67;57
-92;-105;171
204;91;-185
-23;-61;11
17;-2;-55
-32;96;38
38;-102;6
27;79;-48
-62;-62;59
26;-26;-49
15;26;39
-81;44;-18
51;-26;-20
98;-17;132
-122;25;-149
3;-54;25
22;58;23
11;-87;59
-18;40;-41
-91;8;32
73;47;-77
-15;19;12
31;-54;12
1;29;-19
3;-37;4
39;65;9
-42;-77;-10
-14;23;15
-76;44;-72
63;3;32
10;-122;4
83;24;77
-49;-1;-68
-51;124;55
41;-81;-34
-3;-6;3
3;-11;-11
-10;14;12
-177;-96;-70
83;-74;177
202;164;-75
-62;19;-42
-52;-8;7
-82;-136;166
97;137;-174
-41;72;-14
115;436;-133
-138;-611;126
-33;97;57
44;0;-64
-42;-22;-48
79;178;33
-22;-200;11
5;6;-17
60;67;16
-90;-89;35
65;16;7
-43;51;-18
14;22;48
15;-53;-63
40;29;49
17;18;-100
28;-138;130
-100;94;-70
-93;30;12
76;13;-12
5;-66;12
-18;-2;-96
14;57;94
-66;-81;-62
82;31;46
42;15;-14
-61;26;32
2;-2;-14
45;17;-26
-46;-31;38
36;38;8
25;-21;-88
-162;207;3
119;-314;70
64;39;-12
-159;116;-40
-146;345;-215
298;-350;236
-119;-54;47
66;24;-38
34;-90;46
-35;27;-56
0;27;22
-42;-31;-60
36;33;36
-3;-62;7
48;25;-12
-37;-7;69
4;101;-44
30;-2;-47
-130;71;-5
47;-124;68
241;-213;-21
-307;452;-60
119;-232;89
-53;60;39
30;-53;-83
81;219;79
-69;-260;-65
11;45;-4
4;-5;10
-30;-33;3
11;30;12
83;-3;-7
-25;101;10
-34;-142;-16
-36;-21;-3
18;61;-23
-118;170;-6
102;-234;-3
15;122;11
43;-28;-70
-129;-35;122
84;-2;-68
11;9;-1
-31;-12;29
101;29;-85
-98;-17;97
-99;6;-120
97;-11;120
17;-59;-8
-5;39;41
-64;78;-8
80;-11;-8
107;53;119
-67;-66;-181
-56;21;123
-21;-84;-92
-36;-30;-65
-42;57;108
242;118;-121
-138;-116;77
15;-48;-31
-15;65;61
9;-1;-38
-12;11;26
-49;-26;8
62;-3;-27
-26;-3;28
22;11;-51
87;139;-23
-112;-147;45
32;-7;1
-29;-3;-27
-48;-61;32
16;130;-9
31;-84;-21
70;-41;10
-26;66;-1
-64;-16;-6
66;-41;8
-84;58;43
5;17;-32
165;14;65
-162;-37;-55
38;-84;-26
-28;43;-27
89;3;-41
-1;-26;58
-29;23;-59
-26;-25;30
57;21;-37
-74;105;38
24;-120;4
26;-8;-3
-38;-1;16
-43;14;-42
106;16;23
-47;-54;-41
-58;-11;72
64;53;11
-11;-20;-52
-13;35;15
41;-80;-4
-34;12;-26
-41;152;-42
46;-145;52
-3;30;1
17;18;11
-15;-22;-5
-21;-2;13
17;-10;-3
-15;24;-1
-2;32;20
6;-41;-17
2;-12;15
24;22;-40
-16;-13;19
8;21;11
-22;-21;-18
4;-25;-15
-17;24;-5
24;11;0
91;-123;38
12;154;-59
-113;-54;47
14;27;-9
-6;-61;98
-74;47;-79
65;-24;-46
1;42;25
34;-7;7
-14;-10;-11
-44;-57;-30
5;47;57
34;-9;-30
-52;4;82
-56;104;-100
95;-63;22
4;-141;59
-51;61;-69
35;33;15
52;-115;14
-22;176;7
-24;-58;-26
27;52;-33
-24;-12;23
9;-22;49
-43;-53;-6
58;39;-43
-9;8;38
7;-12;-28
22;-20;-53
-47;56;70
25;-19;-20
-1;11;-13
-14;12;21
-44;-12;41
53;-103;-51
-43;47;8
35;75;-4
37;-218;181
-77;123;-210
29;85;53
-23;-36;-18
38;35;-27
10;-4;44
-1;-42;-39
-35;-7;12
16;-3;18
44;34;9
-71;-11;-53
18;-29;26
17;33;-3
-20;-11;8
-4;-5;13
81;35;15
-47;-43;-31
-18;19;2
5;10;5
65;43;13
-27;-56;-24
-33;10;-9
-28;-6;-12
-69;-68;64
45;85;-54
-48;-21;-25
68;12;54
24;47;-24
-16;-54;4
65;243;-141
-66;-258;152
-26;-28;22
24;24;-41
15;40;20
12;-33;18
-92;-19;-54
63;-17;75
-35;18;-83
61;34;30
-2;18;7
-25;-59;-8
-50;37;-32
11;-7;49
98;105;13
-78;-7;-41
4;-116;35
13;37;-28
148;-94;60
-133;64;-72
-26;-24;11
33;-39;28
-46;64;-30
-34;36;0
62;4;11
-7;-67;-13
-2;40;9
-14;-3;-10
31;-13;-9
-38;-43;-1
14;19;21
125;85;37
-124;-24;-43
61;-55;0
-59;6;-29
20;12;36
-44;-49;-30
32;30;27
2;10;-13
-45;-55;-12
2;67;48
25;-33;-18
68;-7;-22
-62;79;-5
-26;-61;18
52;16;-20
-6;-6;24
-53;33;-8
32;-55;-14
9;9;-4
-11;3;52
89;32;-100
175;87;253
-124;-163;-151
-127;31;-25
32;57;30
-49;-49;-24
9;3;-15
-7;11;-47
83;-10;39
-53;13;10
-4;2;-41
-23;-11;29
4;2;31
-79;-44;-85
115;36;110
-30;11;-72
-14;14;61
4;-16;-47
-2;-12;0
3;5;-5
-2;6;-3
-2;-9;3
6;0;14
-6;0;-13
3;-6;2
-5;12;-1
-2;4;0
9;0;-2
0;-16;11
-7;7;-9
-2;2;-5
10;-10;1
0;9;2
-7;0;5
-4;-4;-6
4;2;-2
-1;-1;1
-1;2;2
2;2;2
-8;-4;-1
5;-13;-4
1;17;-15
0;-12;20
2;7;-5
-4;-5;8
0;2;-7
4;-2;-4
-9;-5;0
0;6;10
8;0;-7
-8;-1;-7
9;-4;0
-4;6;0
-9;-5;8
9;0;-8
-7;6;4
2;5;-6
-17;-8;34
-2;-18;-27
-41;-42;6
36;85;-29
88;-225;43
-68;150;-5
-9;86;-47
-26;-50;6
34;25;-24
-32;29;40
15;-97;-39
-121;-91;-169
133;140;246
-10;6;-13
-107;-175;128
129;187;-143
4;14;10
-13;-37;-7
101;93;-71
-208;-27;-78
53;44;135
15;-104;78
102;-29;99
-134;-7;-219
-6;104;36
94;-89;-3
-36;19;-22
-28;-44;-17
38;48;31
51;14;-5
-138;-106;-53
99;82;73
-8;3;-10
-7;46;10
25;-33;9
-6;-8;-51
-39;-3;18
19;-35;60
31;-14;-44
-41;1;-2
30;19;30
5;15;-81
-27;-19;16
-4;-40;22
51;144;-31
-40;-80;39
-37;37;9
32;-50;-22
16;24;15
-24;-49;-2
-75;67;-41
73;-30;54
-72;-6;23
94;37;-27
1;-27;-13
18;-60;36
-163;138;-9
165;-71;-68
-21;26;4
-25;31;50
15;-62;-32
-3;-7;35
15;-5;-27
-38;-5;14
15;-6;7
22;-13;1
-30;40;-4
-11;7;-4
50;-32;-28
-13;-14;-2
-10;91;22
145;-172;263
-124;117;-232
-31;-52;-22
11;43;0
16;-16;-1
-27;4;-26
1;-32;44
78;124;-179
-52;-86;135
-25;-29;14
0;90;43
-14;-94;-30
31;26;-33
-42;16;41
23;-15;-26
-26;8;4
49;-113;-76
12;56;158
-24;81;-63
-24;-33;-12
14;-7;20
2;43;4
-10;-53;-49
15;28;6
-41;34;75
-54;-57;-109
99;11;72
-3;-14;-31
-33;-2;-12
36;7;22
-119;-17;-75
124;22;95
-17;53;-6
12;-72;-39
-39;-40;-5
-15;27;66
5;63;-95
9;-35;36
58;8;21
-50;-5;-6
56;-76;40
83;-70;-48
-84;156;-20
-49;-79;26
50;169;-11
-100;-81;21
-15;35;11
82;-41;-26
-31;-59;57
18;13;-106
-18;14;31
8;18;4
-25;-39;154
40;39;-134
36;28;-29
2;210;-101
26;-325;115
-94;82;135
-6;17;-144
57;0;20
-17;36;-4
-28;-58;-10
-30;62;-41
40;-51;65
-21;-20;-25
22;-19;2
20;76;8
-84;-71;30
42;6;-46
12;15;-6
-1;15;47
0;5;-38
23;-3;0
-220;70;-166
165;-82;148
38;33;-9
-15;-89;3
-42;-95;66
55;175;-11
-10;-26;-34
-226;70;-139
234;-29;189
25;-21;-52
-26;-38;-6
46;55;-45
-65;-50;32
12;18;16
-26;10;28
6;-21;-11
31;41;-31
4;-32;21
19;-46;62
-7;63;-37
-35;-15;-26
-38;90;-133
-32;-19;22
-16;100;39
92;-224;54
9;24;33
-8;45;-8
15;3;-42
-34;-46;36
-73;98;6
95;-71;-18
-44;-71;57
36;38;-34
26;-4;-36
-190;-102;-140
168;137;122
-3;-26;37
30;83;-26
-108;-40;17
15;-24;47
84;12;-36
-17;-19;9
-7;-11;-4
-12;18;10
13;-19;-20
55;-16;66
28;5;-14
-80;13;-67
-161;91;-78
104;-156;218
56;103;-162
-34;-79;3
-31;98;53
91;-97;20
-30;25;-37
-8;-1;54
-49;95;-49
66;-126;4
-16;50;-35
129;-40;78
-125;37;-62
23;1;-9
-7;-6;17
-13;-13;-21
-46;1;82
48;39;-111
-41;-2;145
10;-41;-126
28;18;22
4;119;10
-36;-107;-26
-18;75;9
136;-97;-2
-74;29;15
-199;-2;92
114;52;-92
18;-76;32
28;49;-47
28;-51;-4
-16;-68;73
-8;66;-70
-4;-21;-12
50;103;-33
4;-70;123
-74;84;-145
35;-63;99
13;14;-41
37;-41;37
-38;24;-32
-1;-38;23
-4;-35;12
-6;43;7
12;34;-46
304;-181;196
-340;197;-216
7;-34;63
31;-25;-20
9;11;-16
-17;-2;16
-9;70;-6
7;-79;-3
-6;12;-3
-11;-34;17
-18;74;-40
15;-21;30
39;10;6
-6;-45;-19
-6;-4;9
-17;48;12
-373;-336;371
352;281;-383
-15;40;14
50;12;-17
-80;-16;-10
9;-65;23
-758;-241;76
846;280;-37
-80;-35;-84
39;41;28
20;43;24
-4;-93;-76
-4;62;59
-52;-45;16
38;86;-6
0;-10;-28
31;-27;-24
-54;39;19
12;-35;37
16;9;-25
2;-16;-6
2;-3;20
9;-18;-50
-85;65;-2
96;-98;49
41;-15;-139
-91;52;204
6;-16;-90
-9;30;-6
28;-29;38
25;66;-27
-25;-58;-14
5;-61;-64
9;71;129
-53;31;-80
32;-32;59
-68;-59;-8
99;67;-16
-45;2;-11
37;4;22
-9;72;-48
-30;-153;22
49;162;7
-40;-55;62
4;-120;-64
-8;72;38
12;-31;-48
7;24;5
25;4;19
-36;-9;-29
-10;35;24
-43;-24;-21
62;14;24
-28;-107;27
18;85;-59
6;7;6
-26;-28;4
5;28;14
7;-11;-12
36;-59;52
-77;40;19
21;3;-103
47;97;20
-45;-57;15
-28;-27;-34
34;28;23
0;-25;41
21;-26;-73
-11;44;34
-68;58;15
72;-57;-45
-207;98;24
117;-88;6
97;-43;57
21;76;-90
78;271;-380
-81;-322;409
109;-80;7
-122;74;-25
-12;-9;50
-21;-111;-26
30;323;-66
-10;-229;167
36;-4;-152
-40;2;44
0;-40;-7
3;13;11
9;101;-31
-57;-68;85
-86;179;-182
104;-87;176
31;-60;-68
2;14;31
-12;-58;5
39;59;-38
-107;-103;74
-130;281;-103
224;-207;-13
-15;-10;47
-14;14;34
11;-23;1
-14;6;10
-40;-8;-26
28;31;9
47;-93;87
-73;163;-184
89;-138;220
-19;30;-143
-63;42;10
73;-23;-37
-19;29;2
-44;-38;4
-32;13;0
59;70;37
-41;-74;21
7;-7;-48
5;-28;30
-172;-132;-60
197;179;61
11;-41;-35
105;247;109
-132;-230;-155
25;-15;169
-32;46;-147
-89;-4;-19
-47;-150;224
167;103;-220
-44;13;41
9;3;57
27;-6;-59
-19;32;23
4;21;-31
4;2;-11
-24;-43;68
17;18;-46
5;-54;-12
-17;28;27
34;20;-32
-5;15;12
-12;-51;24
-6;44;-24
0;10;-28
6;-11;30
-10;-65;-7
22;45;34
-10;19;2
-10;-63;-50
1;2;16
-5;-10;29
21;89;-36
-38;-34;4
65;-17;19
-12;-5;-40
-36;-3;30
-2;11;15
-9;5;-22
-5;-30;9
83;77;-79
-80;-41;56
-87;45;25
77;-95;12
18;73;-22
3;-20;17
-13;-18;-48
7;32;24
32;-18;4
29;-40;26
-59;49;-15
2;29;16
74;-4;-82
-72;-38;3
21;-2;57
30;196;-100
-70;-197;93
-52;15;-40
93;-9;34
1;15;32
-34;-68;-8
42;63;20
-41;-25;-34
-2;11;1
-5;-10;6
6;-10;-20
13;32;1
-15;11;30
-1;0;-17
2;-44;-27
-15;32;62
49;-23;-5
-10;14;-30
-3;-46;-12
-128;122;1
84;-102;-37
43;74;24
-15;-62;26
-32;-23;-35
103;188;-50
-64;-206;71
-15;51;10
16;3;-46
-5;-59;14
3;105;-36
-13;-72;73
-1;17;-16
-9;-26;5
-22;120;-25
100;25;27
-157;-78;196
85;0;-211
18;-33;-4
-12;-36;4
-5;-23;-8
-27;23;82
101;123;-148
-78;-140;69
-22;22;26
96;0;-54
-111;-9;80
4;27;-55
56;-89;13
-59;87;25
57;-332;-39
-42;317;17
26;21;23
5;-5;-32
-1;21;20
-8;-73;-62
-5;179;120
-43;-231;8
65;128;-140
-12;-57;51
-15;34;1
-29;-19;-1
133;-62;-46
-108;69;37
3;6;-1
13;0;0
-8;-6;-2
17;19;0
3;172;-106
-29;-186;84
10;-35;54
-22;20;-36
1;-23;-39
26;10;73
-33;5;5
9;35;-50
28;-7;32
33;-56;-73
-45;26;53
-6;18;16
-16;8;-11
31;-15;-5
46;40;51
-81;-108;-70
13;87;-14
10;-13;21
-43;44;-18
31;-45;49
14;20;-80
-184;2;-31
388;-174;215
-196;177;-159
-7;-46;61
-19;38;-15
11;-16;-29
9;14;-7
-17;-11;20
7;-9;-18
-21;-19;2
43;26;5
-21;25;16
-24;-70;-21
20;42;27
-82;122;-101
84;-148;79
7;23;30
-8;-2;-64
-13;-35;37
-1;34;16
36;11;-36
-50;-27;18
11;4;32
28;-34;-12
-19;36;-24
-11;1;15
-33;-51;23
32;41;-48
27;41;33
-13;-31;-38
-48;30;-8
37;-29;16
-9;-4;22
4;-7;-15
31;21;-1
-39;-56;-18
30;23;8
-43;42;-13
29;-49;35
7;24;5
-16;9;5
-29;32;-40
60;-46;16
-14;45;-14
-80;-13;-18
58;-53;71
-17;-1;-75
2;0;39
14;4;38
20;34;-37
8;-30;-10
-16;-21;39
4;63;-39
4;-21;1
-9;-40;39
2;43;-50
-22;42;18
37;-24;14
-7;-59;-23
-71;52;-22
45;24;11
10;-38;9
-4;-19;-1
37;-47;103
-36;78;-120
-5;-66;-18
18;-41;101
21;162;-127
-67;-26;-18
-4;18;72
-8;-89;3
30;1;-14
41;28;2
-22;19;29
-10;-36;11
7;-4;10
-11;11;-52
-15;-18;22
21;16;31
-9;2;-77
24;16;52
2;-21;30
-6;19;-56
-11;-47;12
8;-30;23
-49;118;-53
61;-201;42
-36;154;-30
14;-7;10
8;-1;25
-3;-16;-28
-3;39;17
-31;-35;-12
23;-16;33
12;22;-18
-10;-1;2
14;2;-11
10;-20;-19
-53;9;60
23;-22;-44
-6;-29;30
104;91;13
-88;-36;-39
-19;-82;-4
-104;54;-59
68;-265;71
126;249;3
-83;63;59
9;-59;-51
-23;71;-20
-31;-53;-149
-91;3;54
112;31;93
134;-33;66
-117;9;-42
59;-87;-11
-157;-598;477
84;534;-317
199;70;-49
-24;111;-160
-174;-74;17
100;448;-156
-110;-399;152
-18;22;-14
28;-27;89
12;21;-24
0;-46;-18
93;143;28
-231;14;-219
209;57;162
-34;-68;-24
-20;-107;27
3;-7;57
-27;-121;-21
8;106;-31
21;20;6
-77;-129;-11
56;124;-14
6;-23;20
-9;11;-37
1;-12;22
29;38;-8
-21;-37;15
-4;47;10
-31;-57;-37
15;8;25
10;57;-11
3;-74;5
9;33;3
-20;-10;24
-7;-36;-44
20;57;44
-8;1;-18
18;16;13
1;-66;-28
11;75;45
27;-43;-37
-12;33;1
-61;-42;32
23;8;-32
-6;11;-5
27;6;-8
-19;-9;-1
-17;-14;20
-27;-14;95
-180;85;-277
186;-7;255
20;-1;-133
34;-52;118
-6;14;-63
-26;-41;19
-11;10;-18
17;26;4
-18;-31;6
17;78;-31
-19;-107;2
31;67;13
-12;-67;59
17;110;-61
-71;27;-60
59;-116;73
-8;45;-36
-40;-40;-13
55;28;22
31;1;79
-38;-33;-91
-21;-3;43
15;22;-45
-22;-10;11
33;1;23
-21;6;-23
39;-1;8
-33;-27;11
-2;45;-14
-2;-45;1
5;29;9
-23;-33;-8
37;35;-4
-7;-9;17
-26;2;2
10;-8;-13
7;-14;13
2;26;-35
-6;5;-15
53;116;69
-51;-145;-55
-2;82;-75
25;-63;127
-36;-4;-1
1;-34;-33
33;48;13
-36;-35;-29
17;42;26
-30;-50;-16
20;24;1
-76;35;90
49;-21;-89
13;50;-2
2;-102;27
4;60;-34
23;-23;-4
9;13;-9
-31;-26;24
6;18;-25
-1;14;47
-30;-62;-25
28;31;-16
18;16;30
-11;-3;-40
22;-94;27
-85;83;-25
66;82;41
118;-132;40
-114;80;-83
-7;-31;23
-42;-2;23
58;-13;-16
-29;-13;-18
-20;24;-2
-3;21;15
30;24;-11
-19;-59;14
64;30;-64
-57;-1;53
7;-51;21
-13;39;-45
29;6;9
-11;-12;42
-12;7;-15
-19;8;-8
43;11;28
-50;-63;0
29;43;-47
2;-13;10
-25;-11;-1
3;-7;18
24;26;23
-21;10;-8
52;-27;-65
-2;47;42
-25;-30;0
-13;17;-24
-88;11;-15
