X;Y;Z
-164;-120;73
107;-5;3
11;181;67
-96;102;85
-270;-108;291
-257;110;135
-17;64;6
31;163;-62
-7;13;90
-161;70;52
-85;-1;-42
31;-26;24
-39;12;10
-4;56;-35
35;104;-81
61;58;-12
107;-41;11
153;-40;15
85;-27;-44
-1;-186;-152
163;-153;-175
223;-281;-91
83;129;-195
-51;-246;135
-288;266;288
-377;187;226
-247;169;97
173;175;-128
367;-252;-225
258;-349;-193
97;-113;-61
-20;113;96
-616;74;406
-167;350;82
137;182;-52
244;-326;-234
439;-342;-334
-48;-151;-32
-106;278;339
-435;299;282
-311;129;0
368;-10;-73
291;-404;-323
412;-114;-235
-97;30;212
-737;170;410
-237;274;1
477;0;-153
428;-511;-373
48;-144;31
-618;343;489
-291;407;-9
520;-302;-342
607;-247;-299
-358;72;348
-581;381;358
170;114;-165
461;-580;-352
161;-72;-85
-738;433;526
-158;180;-16
594;-355;-366
151;-385;-203
-605;259;683
-250;510;-91
520;-256;-287
663;-311;-279
-372;120;228
-697;351;406
215;160;-220
424;-618;-173
130;-204;-259
-491;289;508
-418;354;149
484;67;-164
311;-465;-202
119;-181;-277
-217;277;313
-432;334;277
-69;88;-98
476;-403;-278
483;-133;-262
-173;27;111
-318;275;-68
497;-95;-53
263;-361;-264
211;-118;-217
-77;197;194
-599;114;398
-272;271;22
439;-101;-112
310;-394;-237
279;-66;-292
-91;158;274
-715;89;383
-190;150;67
320;163;-247
423;-419;-205
355;-96;-244
-204;37;162
-769;83;444
-122;276;34
408;23;-110
311;-376;-293
170;-112;-162
-226;135;249
-345;353;289
-341;170;-64
427;-234;-150
332;-326;-357
146;-193;29
-432;152;412
-369;420;139
227;106;-22
370;-368;-361
202;-210;-234
-267;107;317
-423;387;303
-46;78;-15
461;-334;-424
230;-253;-164
-395;155;378
-455;336;235
383;24;-145
340;-367;-375
100;-321;-23
-511;340;513
-350;368;-83
491;-174;-248
669;-254;-325
-438;-4;405
-648;353;242
295;54;-170
648;-479;-444
-51;50;214
-656;397;373
-86;146;-75
516;-444;-324
243;-285;-127
-504;146;525
-476;394;81
467;56;-93
352;-409;-420
170;-155;-40
-581;209;477
-377;313;47
363;65;-202
