X;Y;Z
8;46;11
22;-87;-24
-47;21;-79
18;21;125
13;-35;-97
-26;15;34
9;32;54
10;-24;-76
9;25;39
-18;-37;-21
14;-5;-20
-23;46;36
-6;-32;-133
-21;11;-13
5;11;-58
24;41;123
4;-52;-100
-18;45;173
6;-14;-137
-3;-9;-79
-6;-7;113
40;-4;-66
-31;-32;3
21;60;-37
-51;-46;62
20;26;33
17;11;-75
-8;8;60
-14;-21;-80
8;64;-55
11;-44;98
-16;-6;15
50;28;-16
-70;4;49
28;-31;-31
-8;-22;81
22;-4;-54
-26;-9;-118
7;30;74
11;-21;93
-10;-3;-117
24;-29;48
-19;56;-1
-29;-1;-30
2;-43;22
28;-24;-21
4;51;19
-3;-19;-87
-40;-8;150
15;-3;6
-1;5;-84
44;-22;-45
-9;63;55
14;-45;-23
-26;-27;28
-10;16;11
15;11;-83
-7;58;78
24;-69;-43
-22;41;-33
-11;-12;77
5;-11;-45
4;11;61
36;-74;11
-43;47;-51
-5;-17;49
0;37;-23
-15;17;-57
42;-80;98
-33;27;-40
-8;7;-8
32;-6;-48
-22;15;15
20;-10;22
-3;-7;83
-18;13;-116
-16;-6;30
1;43;-23
17;-39;1
-6;32;-24
-4;-29;65
2;41;-79
24;-73;77
-21;56;-53
10;4;-21
-21;-28;29
26;61;-54
-35;-8;-9
9;-17;56
13;14;5
-4;27;51
3;-72;-52
-10;11;-44
27;35;40
-8;-43;28
-26;6;33
1;-19;-46
3;41;-91
22;-17;132
-1;-7;-86
-13;-41;47
13;6;-1
-13;41;-58
14;-15;57
-3;64;16
-12;-45;-54
15;-5;35
-25;-30;29
15;40;-97
-6;20;18
1;-53;49
4;-22;-9
-5;106;26
-2;-90;42
-15;8;-54
26;66;32
-13;-72;-20
2;-25;12
-10;-1;26
-18;54;-71
18;-16;69
15;4;-5
3;-16;-63
-18;20;8
-19;-1;59
24;-40;-40
-19;55;21
-5;-7;9
45;-40;-70
-33;57;71
22;-14;-31
3;-25;-25
-9;12;0
-12;11;93
5;-29;-101
-5;5;-12
-16;88;24
-5;-35;-54
34;-2;135
-5;7;-92
-4;-5;138
-14;-1;-94
-8;-76;-47
47;106;148
-34;-46;-113
19;17;7
1;-10;20
-28;20;-40
-2;-51;13
-16;17;-19
41;58;-13
3;-34;-17
-6;-27;34
15;28;12
7;-96;-20
-28;94;57
25;14;-60
-26;-34;-28
-2;-29;65
12;-38;7
-6;45;-70
-21;-50;125
20;1;-130
-9;-5;111
0;48;-91
18;-40;14
-1;34;28
-13;46;-26
14;-82;-28
-9;46;41
-16;39;42
-29;-33;-87
27;-2;41
-15;21;-6
5;-19;-55
21;0;45
-30;3;33
12;-21;-25
-7;-4;-33
6;3;52
-2;59;-52
-22;-13;32
50;17;-9
-32;-49;5
-21;-1;18
23;-8;8
20;-8;-90
-3;-24;57
-20;1;13
32;22;-54
-9;-2;67
-7;-33;-20
0;36;-40
-6;-21;72
10;44;23
5;-10;-44
14;-22;-22
-50;1;37
33;47;-27
-22;14;-71
4;-96;137
7;60;-27
-36;59;-52
28;-59;59
12;3;-27
-1;13;-31
-16;-56;53
-18;72;-108
34;-21;97
-3;27;-91
6;-54;64
0;-7;42
-20;3;2
23;-12;16
-11;17;-77
-6;-11;49
1;-6;-26
-37;-9;15
34;5;16
14;19;-8
-13;3;-12
-10;27;-11
-28;-18;102
50;-53;-73
-12;68;-51
-7;-40;33
-1;-1;3
-21;64;-15
11;-64;-16
3;19;28
-8;-25;7
-9;56;-37
14;-29;67
-19;-10;-77
16;-25;4
1;21;50
-17;23;3
1;-32;8
-10;71;-89
-1;-61;90
9;5;-81
-8;30;-6
9;4;62
5;-25;-34
-16;2;-38
9;6;1
3;31;-27
-2;-17;144
24;-41;-102
-29;56;24
6;9;69
-4;-66;-53
-21;-23;144
29;84;-92
-19;-43;-103
17;35;64
-3;-7;27
8;15;48
-25;0;-14
24;21;-50
-15;-30;-28
2;22;77
-1;-20;26
12;-23;-89
-9;-23;-23
-12;48;45
59;-19;-60
-44;21;130
-41;-104;-160
23;64;6
28;-5;46
23;-41;-33
-45;53;47
34;-8;114
-12;-60;-130
-18;49;-45
-18;14;47
2;-79;-3
11;18;-42
-12;55;37
29;-45;4
-1;97;-18
-49;-57;67
16;-71;-13
20;80;-2
-13;-9;32
-8;22;-25
9;-22;-36
-11;29;52
11;-12;24
-27;-7;-46
30;-18;8
-8;28;-40
23;-36;64
-19;12;-66
9;-17;-16
5;8;5
-11;32;41
3;-23;-28
-10;-9;-14
18;11;18
-7;-12;-47
27;6;26
-31;7;-6
-7;-12;22
39;20;33
-41;-38;-14
-14;50;-34
-3;-12;-2
14;16;-46
38;-14;87
-46;5;-38
5;-5;1
23;15;1
-9;-49;-10
-6;9;-40
2;61;11
-2;-20;42
9;-69;20
3;47;39
-2;-7;-50
-2;3;-13
4;-3;17
-24;-1;15
20;12;-79
-8;-8;94
7;-28;-55
34;47;-20
-22;0;-1
1;-13;32
-39;42;-63
32;-37;74
-1;-6;9
-12;-14;-6
13;6;12
-6;12;0
37;-30;-69
-64;57;66
11;-71;-21
-2;15;-3
-10;67;38
21;-80;-51
-3;72;16
-21;-39;106
19;-26;-151
-14;-3;57
-2;18;0
-3;9;45
6;-35;-46
9;61;-17
-2;5;63
4;-28;19
-17;-36;-60
18;31;162
-2;4;-194
-2;28;9
-13;-67;68
10;45;-103
-36;-55;103
35;40;-70
0;-2;-6
-11;-11;-37
40;20;91
-6;-5;-89
-17;-12;19
46;-10;-10
7;-65;-1
12;89;7
-59;-67;6
16;31;-19
7;-38;12
-5;60;-44
-3;-84;10
1;32;-15
28;32;-1
-7;8;2
-16;-10;-13
-7;-14;113
11;-45;-42
10;46;-112
19;-31;107
-124;68;-89
103;-115;50
-60;96;33
56;-31;14
18;-33;-94
-20;-4;71
-1;4;-98
5;0;40
-15;46;26
2;-24;7
3;-15;-36
21;-42;52
-3;40;-45
-14;35;-39
6;-50;89
-5;22;-37
-16;34;-14
10;-27;10
-10;-2;3
-8;-9;32
25;50;-60
-24;2;-5
29;-94;103
-9;69;-84
-30;-60;-6
93;-5;74
-95;28;-63
33;-32;-1
-4;47;26
-20;-10;-12
17;-1;9
2;-12;-8
-15;14;-24
-4;4;7
21;14;4
-6;-24;25
-2;-10;14
19;36;-48
-10;1;43
-7;-35;-4
-6;14;-25
12;4;22
3;-29;-24
-32;18;32
9;46;-52
-7;-16;1
10;4;42
8;-30;18
14;21;15
-11;-48;-48
-30;72;-97
25;-23;173
6;-11;-123
-1;31;49
-22;-52;58
11;1;-66
-23;41;-9
28;-36;62
-14;-5;-32
14;10;-46
-30;8;69
33;-18;-36
-22;10;3
28;7;12
-12;-12;10
-14;-4;-3
12;29;-22
-4;-23;4
2;9;3
-12;17;-50
1;-25;49
0;15;4
-1;-25;10
11;52;-47
-12;0;103
-4;-36;-46
-14;-12;-87
18;-4;25
0;-1;49
-5;-7;11
25;-46;36
-34;88;-9
17;-11;-25
-9;-20;-62
-21;-5;108
32;15;-23
-14;-46;-20
-10;57;32
25;-37;21
-41;-32;6
25;50;-56
21;-43;-19
-2;19;-4
4;18;115
-20;-9;-116
27;18;-6
-28;-40;46
14;33;8
10;3;-58
-6;-12;59
-7;42;-42
-2;-11;-85
7;-41;150
-14;29;-35
13;11;-3
-20;-46;34
13;9;94
-14;23;-137
-12;-19;7
38;43;-40
-9;-57;44
38;44;134
-26;-37;-39
-31;4;-145
-6;-10;90
39;8;-34
-42;-47;7
29;62;-56
1;-63;25
-23;72;47
-57;44;-51
78;-130;45
-24;47;0
-3;20;-56
31;-68;47
-38;87;-28
9;-24;-30
28;-1;72
-31;5;-91
20;-20;63
-23;26;10
8;-37;-49
7;-16;61
7;15;-37
-36;-29;40
26;30;-23
-2;-5;-50
8;9;66
-41;12;-31
18;-28;-27
-4;-1;71
20;33;-8
-6;-49;0
6;3;-39
15;25;37
-21;-27;-35
-4;28;-18
1;-6;33
-10;18;-48
11;21;11
-20;-27;22
14;35;10
22;-27;-5
-6;-4;-85
26;21;105
-49;26;-65
-3;-25;46
29;6;2
-7;-36;-47
-21;48;-72
40;5;146
-29;-27;-36
8;-46;-37
-36;38;67
46;-6;-64
-17;22;30
13;25;13
-2;-49;-26
22;-61;96
-9;42;-116
4;52;23
9;-7;59
-45;-11;-114
10;-49;71
17;2;2
-42;13;9
33;15;-21
11;32;-65
-24;-19;25
-28;-7;57
35;-3;-103
12;28;54
-33;-44;26
68;44;-4
-50;18;42
-14;-10;9
33;-25;-45
-37;8;17
25;-45;-28
-7;35;36
-13;-5;-4
8;-25;13
-11;47;11
-4;-40;-18
11;-23;-54
-2;16;80
-3;16;-55
8;-46;-10
-16;73;36
12;-42;-8
12;24;-9
-22;11;47
19;28;-57
-16;-32;56
22;3;72
-18;-7;-127
-54;-3;81
35;35;-57
-10;-15;87
-6;6;-104
17;-39;-17
-9;56;-19
-13;-45;140
22;20;-30
-19;5;7
40;-26;163
-30;21;-199
4;24;-18
-4;-9;70
7;2;-54
-1;15;-17
-23;-35;73
12;-23;-107
-3;38;20
31;6;143
15;-2;-173
-26;-17;11
-4;-10;45
-5;-21;4
-22;76;-36
25;-17;20
-23;-38;105
10;-48;-142
2;-12;1
-15;18;65
5;-18;-85
17;-36;83
-22;104;-27
18;-42;-57
6;-21;67
-59;42;-3
58;-3;-61
18;-8;19
-8;39;2
-8;-64;-7
-27;53;-25
-22;-19;4
-8;29;12
18;-21;-17
-8;-6;-11
-8;-34;49
31;46;-52
-11;2;69
13;-20;-8
-23;5;-57
-15;-8;11
52;-33;23
-13;-4;-17
4;28;56
-22;-23;7
25;44;23
-15;-59;-40
-7;63;-24
11;-39;74
16;-8;-79
-13;-5;24
27;-2;-18
-27;12;51
-6;-3;3
23;38;-52
-35;-41;55
10;7;-40
0;-2;31
20;-8;-14
-21;61;-49
1;-65;10
-6;65;13
9;-34;-12
-15;20;30
-8;25;-11
10;-31;42
3;10;-113
13;41;103
-11;-47;69
26;-19;-90
-28;-25;-29
-25;76;27
34;-50;-8
5;21;-46
14;-26;36
-31;-46;13
33;48;-1
5;-11;-52
-44;-1;9
23;71;83
10;-99;-42
-15;31;7
3;38;-7
-30;-50;22
-2;-10;-17
22;67;32
-5;-51;-67
-18;29;-34
8;29;19
18;-65;118
9;-38;-87
-32;51;4
3;38;29
12;-7;-6
-6;-39;-41
-3;59;36
-9;-46;5
16;-18;-52
-4;49;-31
-8;-32;28
7;-48;1
-2;37;-65
9;51;64
-10;-24;41
-1;-47;-68
6;34;81
-4;45;-65
1;-43;-44
7;15;-28
-6;-36;36
-10;25;46
30;11;-94
-14;-15;97
-5;-23;-9
9;32;-14
-28;27;42
19;-59;-75
-2;13;127
-3;21;-31
-7;-8;9
24;20;-58
28;5;39
-29;-91;-62
18;31;-21
3;-13;81
-7;19;-2
4;9;-73
-28;-21;56
38;-9;-52
13;111;-20
-34;-146;81
15;73;97
-27;-32;-161
19;-13;-3
-12;40;67
21;-83;-53
-28;71;94
27;-26;-91
9;-22;40
-33;8;-42
-3;-10;-24
32;-19;76
-14;35;-23
-6;16;-13
3;-28;27
-32;-48;-6
21;21;-28
1;62;-9
26;-16;57
-19;-18;47
-6;-9;-56
-19;-40;-1
16;96;-26
-2;-7;8
-18;-18;39
23;3;-29
-7;12;-37
-15;-9;78
30;2;-98
44;-40;105
-58;46;-57
-8;-31;-2
10;-49;49
3;64;-51
42;-72;-10
-56;67;22
12;15;-38
-24;-16;-16
8;4;63
-6;25;-45
13;-22;74
27;-2;-114
-35;-1;62
-8;24;4
-25;-3;-39
35;-55;24
5;12;-20
-2;26;13
-13;2;6
4;34;-14
15;-30;-1
-23;17;-73
3;-26;120
33;38;-1
-35;-49;-16
22;24;-54
-11;-4;89
4;-32;-1
1;31;-19
-24;0;15
29;-47;14
11;49;-53
-1;21;-36
-4;-73;55
-18;24;2
12;41;-57
11;-3;23
-23;7;43
15;-27;-15
4;26;-18
21;-51;-10
-44;64;13
39;-101;-8
-38;105;64
-29;-3;-9
25;-78;-66
1;50;2
-2;-57;93
-4;-42;-48
-8;122;-64
1;-60;113
-4;-26;-112
35;22;40
-33;20;-8
15;17;31
22;-25;-10
-31;40;-56
0;-45;-13
-50;89;15
-5;-45;-19
5;-28;52
1;8;5
23;35;-38
9;-21;8
-4;45;-97
17;-11;-7
-31;9;57
19;-39;11
-27;-26;-54
47;68;67
-10;-12;83
6;-20;-170
-22;-18;-19
-15;45;124
-10;-14;-132
18;-6;82
3;-9;37
-33;21;12
62;3;-53
-41;-26;59
0;6;-35
-3;-13;3
34;23;-66
-24;-9;13
-1;-58;67
11;14;-40
4;-1;-8
-13;16;37
16;-5;-65
-13;-10;-3
-14;-20;-9
30;30;31
12;-59;8
-5;8;14
-26;56;-93
31;-50;55
-42;23;2
29;-3;32
-2;53;-43
-39;-61;-17
33;5;10
-19;42;37
-24;-2;-85
50;-25;109
-65;45;-6
40;-41;-79
-2;-7;37
-14;33;18
3;-16;-36
1;0;18
16;-14;57
-23;16;-55
15;-41;-30
-28;27;88
31;33;-76
-19;-52;-5
13;10;60
-17;8;22
30;-15;-113
-1;-23;47
-20;5;16
21;31;32
4;-33;3
-6;33;-75
-9;-31;97
19;-22;2
-22;71;-44
5;-9;-74
-9;-31;97
10;-2;-67
5;14;44
-3;45;-4
0;-31;3
0;0;27
-13;-42;-22
6;46;-53
30;20;33
-41;-53;43
-18;44;-99
25;-30;95
28;12;-52
-25;7;59
1;-42;-78
-47;93;39
28;-110;-16
-1;52;-15
29;-14;110
1;35;-39
6;-96;-53
-23;49;20
24;23;-23
-3;-27;-16
-23;2;63
17;-16;-14
30;-13;-15
-47;48;-11
11;-10;30
18;-1;-77
-40;25;42
8;14;19
5;-1;-59
-2;-53;38
-10;57;31
-24;5;-17
28;-68;71
-14;69;-113
22;-80;48
-12;57;-16
-26;-56;55
38;33;-84
-15;53;-34
22;-24;74
-6;-66;-39
-18;-5;87
10;53;-113
-3;42;57
-14;-32;-17
-9;-36;-58
6;29;109
3;-22;-7
12;2;-107
-5;26;83
-17;11;21
28;-25;-113
-56;-110;27
23;-62;-28
6;15;-10
-16;21;23
-18;42;-32
10;-37;-25
3;-6;91
3;42;-9
20;-13;49
-32;-8;-138
-8;22;40
29;-17;2
-9;-21;43
-16;-4;-73
26;2;41
-41;16;-23
24;-8;34
17;-45;16
-24;7;-21
2;-22;44
-1;54;-89
1;16;62
-5;-13;-61
30;4;19
-34;-43;150
-33;-42;-188
21;35;90
26;54;-50
-22;-3;6
17;-108;53
-8;85;-1
-39;-40;-78
30;-13;34
-46;53;90
53;-23;-104
-5;-17;78
-4;-20;-68
62;5;55
-35;56;-71
-5;-31;17
-1;1;27
-4;20;-20
-22;-24;-11
22;-24;47
-15;63;-32
3;-57;28
1;59;-63
-9;-45;38
25;48;12
-8;-60;65
-12;1;-44
15;-11;-31
-9;-2;-50
-6;45;110
20;-43;-95
-25;13;2
12;33;51
-4;-24;-52
-7;22;83
-9;-26;-80
0;37;39
1;-36;-14
21;31;-42
-9;-23;-3
2;28;18
-20;38;-24
7;-39;-10
-33;25;6
23;-25;-28
6;20;41
12;6;-19
-7;-25;-7
6;17;66
13;-96;-8
-12;64;51
-19;-28;-41
-31;2;10
63;-11;-26
-21;35;-47
16;-11;65
6;2;-43
-9;-17;-10
-5;16;3
-7;-8;21
-5;13;9
3;-25;-17
-17;26;-55
32;-19;71
-41;34;-37
23;-1;20
22;-13;18
-23;16;-77
-13;14;107
-33;-3;12
66;-24;-58
-3;12;33
-30;17;-7
43;-38;57
-22;37;-85
-9;29;22
12;-6;52
3;-42;-50
-9;10;-42
3;10;120
7;-15;-132
-13;43;57
-3;-36;28
11;22;-105
-26;12;88
4;-42;-5
20;36;-4
-8;-6;-84
-4;-4;20
24;54;191
-13;-89;-86
2;22;-65
-23;76;40
8;-48;-21
14;-35;2
-2;26;-48
8;9;-39
-17;8;69
4;-9;57
-17;30;-124
6;-7;109
-23;-6;-10
47;-2;62
-37;6;-135
15;23;42
18;-33;-40
-10;-62;44
5;57;39
-40;-34;-51
26;32;-35
-15;-25;59
38;9;-52
-40;-37;48
31;-19;-66
-31;38;125
19;-44;-98
-21;82;30
49;-35;-41
-34;-44;4
-32;41;-51
18;-88;14
-7;103;83
10;-60;-76
4;0;20
8;16;40
-101;66;-69
138;-90;-7
-5;12;63
-51;58;-74
25;24;87
4;-54;-95
-50;-16;-2
3;1;105
48;13;-147
-52;42;104
30;-25;0
-3;24;-59
-5;-48;91
-5;-1;-41
-7;37;-28
24;-32;48
-11;-30;36
4;12;-61
-1;-22;30
-1;54;-11
4;-54;-30
-15;7;-9
31;8;51
-15;17;-46
-15;-36;46
27;18;9
11;-21;35
7;27;-85
-9;-34;38
-14;38;53
4;-2;-35
-7;23;-20
14;-17;1
-10;26;-27
-13;-15;50
11;-24;-7
-22;29;18
0;36;-30
10;-34;-5
-4;23;19
4;-36;-23
-15;-10;22
24;31;33
-4;-26;-99
-19;22;93
4;-13;-53
4;14;-9
9;16;31
9;-64;-2
-8;33;50
7;-37;-72
-15;16;-5
24;-29;12
-16;48;-22
-6;-18;48
7;6;-18
-17;2;-21
18;8;3
19;-51;14
-46;30;22
2;62;-31
9;-51;-17
-18;7;-6
18;-37;53
2;23;-37
-8;31;31
5;-13;-34
11;-5;-19
-34;-57;34
22;48;25
-4;-9;-12
11;-32;-6
-17;35;-23
19;-25;15
-16;-23;-34
-9;66;-30
-14;-61;-42
-2;-2;3
-6;17;-39
0;12;6
4;16;110
0;3;-53
18;17;-6
13;-15;-15
-21;-37;-3
36;41;97
-24;18;-47
8;-33;-74
-19;19;35
-8;6;38
1;-41;-120
7;46;135
-15;-28;5
-16;-28;-52
12;25;37
25;-13;3
1;13;8
-18;16;-46
-44;20;45
45;-35;-2
31;-9;44
-26;-9;-80
-3;13;73
-13;75;-100
6;-55;35
10;-36;-3
-12;-1;15
18;57;19
-27;-4;-84
-12;-15;42
6;-33;111
29;-11;-80
-4;-26;-41
2;11;28
-10;-5;-27
7;16;29
-23;7;44
-16;52;-59
3;-22;-17
4;-131;-56
2;89;74
22;-29;72
3;28;-38
-35;55;-5
18;-72;-34
-3;15;33
4;24;-76
-3;36;17
-2;-48;29
9;2;-78
-28;-10;115
28;-5;-35
-11;-22;-47
19;7;93
-15;30;10
20;-20;-96
-26;-17;123
-2;-3;-75
-1;38;-46
27;-21;21
-27;0;-5
10;31;-21
-29;6;4
24;-14;32
-17;28;24
7;-55;-54
13;10;-4
0;23;8
-9;-40;33
3;50;-59
16;-29;67
-23;22;-111
33;-46;89
-18;88;-17
-22;-50;2
-18;4;8
36;-42;53
6;24;-79
12;64;71
-28;-74;-16
-5;50;-15
0;-3;-5
7;-1;-57
10;-45;94
1;-17;-25
16;24;-25
-2;18;63
4;19;-107
-23;-41;22
0;-35;66
3;69;-62
0;11;-3
-24;39;60
28;3;-77
-37;-106;32
7;102;-26
-15;-55;35
18;-1;-45
9;42;59
13;-49;-66
-24;37;8
6;4;48
-6;-41;-49
5;78;60
9;-75;2
-9;37;-64
-26;-52;84
41;-13;21
-18;34;-64
-14;16;125
24;-38;-150
-35;67;-46
21;4;76
5;-95;-19
24;59;-39
-44;59;-30
23;40;133
7;-97;-37
-7;-47;-48
38;72;159
-54;-10;-169
12;-3;-24
-2;22;80
26;16;-6
-42;-16;-89
24;-32;28
-6;40;-23
-12;-26;98
-10;-21;47
24;0;-58
7;31;-88
-6;-13;19
-7;-2;69
-48;-59;-126
13;129;43
36;-65;86
16;-85;74
-18;46;-134
8;16;21
-14;-67;-80
7;35;35
-11;-14;-6
-57;27;23
42;-18;-64
43;-4;118
-29;-38;-104
-2;24;15
6;15;76
18;-34;-85
-22;14;26
-12;55;78
-62;-7;-92
88;-31;-6
-14;33;44
10;25;-53
-8;-68;81
-34;30;-105
15;2;19
15;-22;58
-6;60;-84
7;-46;39
9;40;39
-15;-39;-49
-27;-6;76
38;13;-24
-24;-20;-12
8;15;2
-21;7;-9
28;3;-11
3;-56;10
0;0;4
-10;34;7
10;-8;86
-7;-16;-62
0;41;-8
13;-10;1
-18;59;3
20;-62;-22
-11;-10;-30
-15;-30;94
38;20;-61
-43;33;-15
44;-25;87
-28;19;-109
4;-3;53
-20;23;-43
26;-33;88
4;14;-19
-30;-30;-73
1;51;24
9;-19;48
-3;-16;-11
-24;2;8
22;-11;-14
-3;45;-51
-29;-51;32
39;-36;46
20;53;-39
1;58;17
-21;-70;-59
-24;16;-12
55;3;39
-38;-23;-1
26;-20;35
-16;3;-10
12;13;4
4;7;-90
-38;55;12
9;-39;43
21;-50;16
-14;40;2
-7;39;18
18;-70;-49
-29;68;-22
7;6;67
-8;-49;-73
18;28;23
8;-36;95
-14;-9;-80
3;31;17
-29;-46;-8
25;-79;-5
-22;62;73
20;8;-47
-7;-87;-61
-15;110;63
0;-43;-40
-19;-65;-66
25;12;63
3;79;-82
-4;-33;91
11;8;-36
20;-22;33
-79;-24;85
96;72;-4
-32;-25;-142
-13;-25;76
-4;51;-66
-2;18;13
20;-26;-38
2;-41;75
-12;91;11
-6;-81;-31
-23;47;-63
31;-71;65
14;52;16
-5;-54;-88
-31;70;64
23;-55;46
-32;18;-38
19;-7;-12
36;43;-69
-2;-75;85
-22;22;64
-17;-31;-102
13;29;-4
-14;4;110
44;54;-67
7;-118;-36
-80;61;110
4;-65;-144
41;12;56
-16;67;16
40;-10;-14
-16;-28;31
-14;63;-11
10;-61;-56
-5;13;71
14;-61;-20
-12;71;-18
-17;-22;61
-7;2;-36
-5;-16;29
14;51;10
28;-30;-55
-26;-24;58
7;70;-21
-10;-56;-48
6;7;84
-10;46;-57
-3;-58;-8
-43;-2;47
51;7;-84
10;12;60
3;-26;-9
9;-13;-45
-5;22;33
-4;48;-30
-33;-53;55
25;3;-73
8;4;-7
-56;22;71
46;-47;6
17;64;-55
-43;-41;44
18;46;-97
8;-49;69
-9;28;-51
-7;34;48
11;-47;30
6;21;-59
34;-18;101
-35;38;-62
6;-49;-25
-13;47;61
6;-71;22
-12;12;-95
-25;75;-2
35;-56;42
0;17;-59
-1;-28;19
-17;-13;8
11;47;50
8;21;-64
-24;-71;40
26;1;-10
-14;43;-24
34;-28;43
-24;10;-38
-11;24;28
10;-46;6
-18;54;11
14;-12;-38
-15;5;-1
6;-2;34
-16;-27;-36
-6;47;58
15;-72;-22
12;94;15
-20;-49;3
-10;12;-73
9;-49;44
17;-19;-10
-13;51;-39
11;21;86
9;-77;-53
-7;71;8
-12;-93;52
18;63;-85
-11;-21;33
2;41;84
-14;11;-68
4;-46;-50
8;33;108
10;21;-137
-24;-20;91
-6;22;-21
35;0;104
46;3;-120
-32;30;106
22;-46;-30
-17;22;-50
16;29;165
-11;-43;-177
0;22;119
17;-5;28
-30;32;-34
0;-47;-90
-4;7;35
23;-23;-2
-5;9;-5
14;10;11
-9;4;-33
-29;-34;-12
14;3;45
12;-41;82
-43;48;-117
24;5;6
1;-27;20
6;-7;-29
4;35;0
-1;-84;10
-3;31;136
-7;3;-148
17;-51;112
-6;40;-43
1;-5;-58
-22;57;50
16;-12;-73
6;-22;62
-10;43;-33
16;-33;-2
2;-5;96
-7;29;-111
-35;-33;18
18;48;-42
-28;-19;86
22;-27;-72
-23;-1;-17
5;0;-8
12;26;50
20;-29;-52
-24;19;19
3;9;46
-11;0;-38
12;-34;55
6;-1;-35
11;41;5
27;-53;58
-49;-15;-30
17;34;-55
-42;-5;36
32;-7;33
34;35;-43
-5;-27;16
-25;-3;9
14;-22;-9
1;44;48
-3;-58;-34
9;65;-16
-6;-5;-17
-5;17;2
-17;-14;-11
5;4;22
8;-60;4
-2;80;11
-19;-37;-13
20;-16;-4
-4;56;14
25;5;40
-15;2;-93
-12;12;-26
16;-6;84
-22;-29;-18
-21;13;-2
31;7;93
8;-47;-103
-7;-21;84
18;-28;-32
-20;8;-49
-4;18;4
43;-8;66
-31;7;-22
-30;20;-58
39;23;73
25;-51;-66
-42;33;-2
-14;12;58
-2;-67;-67
-1;35;33
-9;14;6
-12;-29;-19
20;50;105
7;-57;-98
-1;-30;-85
-3;39;56
13;-37;-18
-16;82;-17
18;-85;3
-18;15;-59
-3;0;108
8;-26;-111
14;48;59
-17;-23;6
-2;-39;-62
13;-9;52
-2;20;9
16;10;-20
-18;36;-26
17;-35;-3
-2;-39;27
8;43;-77
-16;-2;184
5;-22;-130
-2;-24;11
-5;88;62
27;-55;-62
-44;-13;48
8;47;30
10;-26;-56
-15;24;-14
-20;-40;-34
28;75;56
15;-47;5
-3;10;62
-27;-23;-18
15;52;-22
-10;-36;-42
-14;-17;-40
21;27;5
-4;-40;43
14;34;-17
-13;-49;-21
-9;33;14
26;27;-31
2;-61;2
-17;34;16
16;1;-30
-37;-35;90
10;38;24
-58;-14;-92
69;-60;13
1;60;10
-20;-14;-61
-9;7;130
21;33;-114
-7;-35;95
26;1;-86
-3;-20;59
-15;42;2
20;-17;-47
0;-31;60
-46;11;-60
32;19;22
-29;-11;36
10;-5;-43
4;21;-31
-1;-53;104
-8;22;-79
6;-15;40
26;11;2
-31;26;-47
13;-26;50
30;19;-11
-23;-58;-39
-25;9;22
2;43;-27
23;4;8
-45;-14;24
6;-26;-10
5;19;22
54;20;-43
-23;28;5
-43;-23;-27
30;-30;-3
-13;16;24
-26;43;-2
15;4;-5
9;4;69
20;-76;-69
-5;51;-26
-10;9;45
-10;-28;-36
-4;36;42
26;-3;-50
-21;28;-45
23;-37;102
-14;-35;14
15;-11;-65
-52;45;50
72;-31;52
-11;-8;-61
-33;22;-42
30;11;48
-4;-31;23
-16;57;-91
5;-25;80
3;-12;-87
22;-2;87
-33;20;2
-26;20;-184
18;7;171
24;-64;-30
-2;4;36
-2;-18;-18
-5;21;-4
-18;20;6
1;-45;-17
6;87;16
11;-121;4
7;23;14
-11;36;25
-42;-47;-26
19;23;-13
12;103;32
19;-59;-4
-16;31;-81
-8;-60;126
20;-10;-103
-16;50;50
-8;31;1
6;-62;-40
11;-10;-80
0;11;78
5;-55;-32
-12;25;25
8;43;-109
12;-41;187
4;2;-71
0;29;-95
-13;-11;154
-14;-22;-106
-4;-19;21
11;75;9
4;-35;-86
2;23;75
-13;-38;12
2;4;-6
-10;27;35
6;-64;23
-3;40;-90
17;-3;13
-21;13;21
39;50;-31
-37;-74;-28
26;-34;56
-20;46;-73
-23;-6;92
19;-23;-25
-4;-24;7
4;-8;-80
-3;30;75
15;3;-59
-22;9;6
15;11;88
-21;-55;-96
25;28;51
-37;14;-72
60;-26;68
-21;84;-43
8;-101;22
-72;78;-11
55;-47;-12
-11;4;67
-7;-5;-87
12;-12;79
12;14;-66
-23;-52;101
2;81;-91
-6;-39;10
20;36;28
12;-2;-55
-44;-3;-5
31;-68;96
-13;33;-56
8;3;33
6;-34;-4
5;8;-41
24;-31;19
-50;30;-20
10;14;88
12;-30;-56
0;28;18
-27;-2;-19
24;4;-22
-15;-2;37
-1;19;-67
-20;15;83
19;0;14
6;-39;-37
4;22;-48
-17;5;63
27;-34;-5
3;14;4
-27;43;-46
12;-4;51
-18;-44;1
0;64;-101
18;-48;105
21;17;-65
-52;5;76
34;-52;-66
-12;41;-18
-24;-13;41
31;-62;-18
1;64;45
8;0;-47
-21;-13;-35
-1;-11;66
28;36;-16
-29;-13;-16
41;11;60
-29;-19;-74
2;-27;-9
-32;58;38
5;17;33
15;-46;3
-1;-35;-40
6;-25;-51
-30;1;24
4;46;75
7;-52;-50
-4;-57;11
18;59;19
7;-42;-53
-29;74;7
-16;-29;31
46;15;-66
-25;15;32
-37;-31;-14
53;-53;14
-27;61;-35
18;-28;91
14;2;-65
-27;6;-63
-11;6;71
28;-3;-75
-21;-12;34
21;68;149
6;-38;-89
-38;-77;-71
18;77;82
28;5;-136
5;-15;100
